epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,124.038,0.74177,1.1303,1.76952,0.96126,0.70134,0.55271,0.6413,0.54007,0.70134,0.55271,0.64155,0.52016,0.67398,1.02469,1.30807,0.98185,0.000275816,0.000275816,0.000275816
14,133.468,0.73112,1.11346,1.65143,0.96634,0.66555,0.61468,0.678,0.56798,0.66555,0.61468,0.67813,0.5491,0.67023,1.01055,1.29579,0.97018,0.000272717,0.000272717,0.000272717
15,142.91,0.71573,1.10083,1.57071,0.96084,0.67881,0.63465,0.69639,0.58491,0.67881,0.63465,0.69643,0.56862,0.66024,0.99579,1.21637,0.97793,0.000269618,0.000269618,0.000269618
16,152.356,0.71824,1.10018,1.52121,0.96905,0.70302,0.6635,0.72962,0.61693,0.70302,0.6635,0.72903,0.59726,0.6709,0.99925,1.18427,0.97547,0.00026652,0.00026652,0.00026652
17,161.931,0.68584,1.06765,1.43419,0.94806,0.73371,0.66275,0.73975,0.62393,0.73371,0.66275,0.74001,0.60336,0.68226,1.0251,1.09069,0.9779,0.000263421,0.000263421,0.000263421
18,171.508,0.697,1.07351,1.38979,0.94979,0.76354,0.67653,0.76733,0.64548,0.76354,0.67653,0.76744,0.61766,0.65112,1.0257,1.04354,0.95582,0.000260322,0.000260322,0.000260322
19,181.247,0.66904,1.051,1.30967,0.94028,0.72933,0.70528,0.76758,0.64181,0.72933,0.70528,0.76782,0.61978,0.64909,1.01457,1.00346,0.9597,0.000257223,0.000257223,0.000257223
20,190.974,0.66414,1.04641,1.28372,0.94278,0.71601,0.7052,0.76447,0.65085,0.71601,0.7052,0.76466,0.62427,0.64186,0.99791,1.14452,0.94733,0.000254125,0.000254125,0.000254125
21,200.686,0.66278,1.04727,1.26364,0.93445,0.77309,0.6944,0.80433,0.68199,0.77207,0.69308,0.80479,0.6631,0.62987,0.96647,0.96612,0.95319,0.000251026,0.000251026,0.000251026
22,210.32,0.66519,1.03667,1.21843,0.9305,0.73576,0.72106,0.79498,0.66919,0.73692,0.72238,0.79787,0.64596,0.6537,1.01909,1.02464,0.94032,0.000247927,0.000247927,0.000247927
23,220.047,0.65985,1.02146,1.19111,0.93766,0.75947,0.74167,0.81317,0.68972,0.75947,0.74167,0.81341,0.6571,0.63026,0.98204,0.9262,0.94376,0.000244829,0.000244829,0.000244829
24,229.73,0.63508,0.99578,1.11724,0.92856,0.77292,0.74624,0.82898,0.69395,0.77167,0.74512,0.8277,0.67191,0.63082,0.96801,0.95757,0.93628,0.00024173,0.00024173,0.00024173
25,239.39,0.63307,0.98195,1.09645,0.92441,0.81307,0.7404,0.83177,0.70736,0.811,0.74427,0.83212,0.67693,0.6171,0.96181,0.88676,0.92987,0.000238631,0.000238631,0.000238631
26,249.089,0.62979,0.97894,1.07413,0.91455,0.83342,0.73427,0.85602,0.71649,0.83438,0.73539,0.85691,0.68919,0.63389,0.97956,0.82799,0.94515,0.000235533,0.000235533,0.000235533
27,258.749,0.62706,0.99496,1.0752,0.92216,0.83367,0.80132,0.88399,0.74779,0.83455,0.80244,0.88636,0.72329,0.62143,0.95501,0.86393,0.94566,0.000232434,0.000232434,0.000232434
28,268.421,0.62224,1.00478,1.06209,0.92221,0.85544,0.77596,0.88323,0.74351,0.85582,0.77563,0.88243,0.71864,0.61518,0.953,0.77474,0.93506,0.000229335,0.000229335,0.000229335
29,278.163,0.62226,0.97536,1.04022,0.91688,0.8171,0.80068,0.86262,0.71574,0.8171,0.80068,0.86387,0.68773,0.63948,0.99787,0.83218,0.94548,0.000226236,0.000226236,0.000226236
30,287.677,0.61218,0.97516,1.0336,0.91419,0.83911,0.73748,0.86178,0.71626,0.83543,0.73842,0.86465,0.69616,0.64011,0.98438,0.89326,0.94914,0.000223138,0.000223138,0.000223138
31,297.195,0.62065,0.97908,1.00133,0.91598,0.82677,0.79142,0.86629,0.7321,0.82789,0.79255,0.86757,0.70633,0.61021,0.93896,0.85705,0.93457,0.000220039,0.000220039,0.000220039
32,306.854,0.60382,0.97315,0.97252,0.90153,0.84207,0.78435,0.87139,0.72973,0.84207,0.78435,0.87197,0.70488,0.6175,0.96625,0.78117,0.92891,0.00021694,0.00021694,0.00021694
33,316.47,0.59469,0.94564,0.94952,0.91585,0.82875,0.8286,0.89676,0.7605,0.82875,0.8286,0.89682,0.73223,0.60868,0.94967,0.76724,0.94425,0.000213842,0.000213842,0.000213842
34,326.082,0.58928,0.93806,0.91567,0.90245,0.8498,0.8001,0.89404,0.76532,0.84904,0.79888,0.89376,0.73774,0.58694,0.92342,0.74424,0.92734,0.000210743,0.000210743,0.000210743
35,335.953,0.59593,0.94115,0.92251,0.90962,0.82744,0.78575,0.88785,0.75435,0.76944,0.84506,0.88857,0.73398,0.59752,0.96574,0.74655,0.93836,0.000207644,0.000207644,0.000207644
36,345.497,0.59417,0.95043,0.92422,0.90978,0.83628,0.84177,0.90259,0.76343,0.83535,0.84071,0.90204,0.74455,0.61907,0.93141,0.73266,0.93899,0.000204545,0.000204545,0.000204545
37,355.209,0.56855,0.92217,0.90284,0.90259,0.83594,0.82822,0.89406,0.76224,0.83594,0.82822,0.89408,0.72992,0.60731,0.9232,0.75452,0.94182,0.000201447,0.000201447,0.000201447
38,364.967,0.57135,0.91308,0.88232,0.89545,0.8672,0.83815,0.89677,0.75949,0.86781,0.84015,0.89816,0.73391,0.61843,0.94663,0.71337,0.95202,0.000198348,0.000198348,0.000198348
39,374.617,0.57571,0.90148,0.87501,0.90115,0.8445,0.80868,0.88724,0.75212,0.8445,0.80868,0.88827,0.72678,0.60888,0.9509,0.80209,0.93557,0.000195249,0.000195249,0.000195249
40,384.285,0.58391,0.92651,0.87883,0.90592,0.86216,0.83833,0.90223,0.7637,0.86286,0.83765,0.90215,0.74225,0.60296,0.92406,0.71721,0.93412,0.000192151,0.000192151,0.000192151
41,393.988,0.55647,0.90723,0.83421,0.89808,0.87634,0.83883,0.90508,0.77159,0.87634,0.83883,0.90482,0.74697,0.60445,0.9558,0.71281,0.93618,0.000189052,0.000189052,0.000189052
42,403.595,0.56195,0.90243,0.84776,0.89322,0.89444,0.83747,0.91639,0.78533,0.89514,0.83599,0.9161,0.75455,0.58005,0.93713,0.6673,0.92612,0.000185953,0.000185953,0.000185953
43,413.369,0.55369,0.89103,0.83197,0.88981,0.86983,0.85058,0.91607,0.77745,0.88877,0.84857,0.91902,0.75156,0.59301,0.92159,0.68567,0.92138,0.000182855,0.000182855,0.000182855
44,422.998,0.56301,0.90869,0.82055,0.89083,0.9097,0.85095,0.92224,0.78195,0.9097,0.85095,0.92287,0.75912,0.60564,0.91502,0.65243,0.93466,0.000179756,0.000179756,0.000179756
45,432.596,0.54956,0.88236,0.83863,0.89475,0.88919,0.86296,0.92284,0.79082,0.88919,0.86296,0.92376,0.75735,0.59575,0.9162,0.66246,0.93224,0.000176657,0.000176657,0.000176657
46,442.168,0.55874,0.9169,0.80515,0.89348,0.91901,0.82787,0.91456,0.78494,0.92078,0.82849,0.91529,0.75664,0.6064,0.94091,0.68657,0.93987,0.000173559,0.000173559,0.000173559
47,451.791,0.54902,0.91489,0.8068,0.89339,0.90365,0.8339,0.91892,0.77723,0.90365,0.8339,0.91805,0.74904,0.60344,0.9695,0.6781,0.9363,0.00017046,0.00017046,0.00017046
48,461.386,0.55418,0.89404,0.79829,0.90014,0.88128,0.85941,0.92482,0.79107,0.88262,0.86053,0.92644,0.74898,0.58843,0.93698,0.68804,0.92837,0.000167361,0.000167361,0.000167361
49,471.096,0.53888,0.87649,0.77913,0.88633,0.8778,0.8846,0.9239,0.79016,0.87729,0.88602,0.92566,0.75663,0.58861,0.97888,0.6571,0.93136,0.000164262,0.000164262,0.000164262
50,480.829,0.52805,0.84823,0.74943,0.88538,0.89163,0.86796,0.92825,0.79409,0.89358,0.86996,0.93185,0.76528,0.59232,0.90797,0.64019,0.92539,0.000161164,0.000161164,0.000161164
51,490.424,0.53855,0.87208,0.75805,0.88823,0.90802,0.85024,0.92587,0.78578,0.90939,0.85137,0.92569,0.75438,0.6038,0.94231,0.66448,0.92585,0.000158065,0.000158065,0.000158065
52,500.011,0.5383,0.86804,0.77501,0.8863,0.88411,0.82226,0.91302,0.77145,0.88411,0.82226,0.91371,0.74647,0.59508,0.94447,0.6664,0.92401,0.000154966,0.000154966,0.000154966
53,509.56,0.53503,0.86482,0.75822,0.88335,0.8848,0.85393,0.91347,0.77782,0.886,0.85506,0.91492,0.7536,0.59041,0.91271,0.66654,0.92338,0.000151868,0.000151868,0.000151868
54,519.121,0.52901,0.84861,0.75202,0.88199,0.88364,0.85706,0.91791,0.77917,0.89808,0.84311,0.91855,0.7464,0.59554,0.9449,0.64956,0.93133,0.000148769,0.000148769,0.000148769
55,528.66,0.52832,0.85388,0.74329,0.88451,0.90122,0.83929,0.92144,0.79105,0.90255,0.84041,0.92308,0.75851,0.57223,0.90984,0.65769,0.91968,0.00014567,0.00014567,0.00014567
56,538.13,0.53396,0.88129,0.75652,0.8843,0.87802,0.86231,0.91991,0.77648,0.87926,0.86343,0.9212,0.7488,0.60092,0.93345,0.65078,0.93089,0.000142572,0.000142572,0.000142572
57,547.69,0.52213,0.84373,0.73228,0.87783,0.88915,0.87621,0.92626,0.79468,0.88915,0.87621,0.9264,0.77014,0.59129,0.91187,0.62613,0.93233,0.000139473,0.000139473,0.000139473
58,557.353,0.50652,0.82165,0.71872,0.87642,0.89728,0.87767,0.92725,0.80032,0.89728,0.87767,0.92753,0.7657,0.56885,0.91621,0.62328,0.91948,0.000136374,0.000136374,0.000136374
59,566.968,0.5209,0.86641,0.72404,0.88221,0.89607,0.87406,0.92738,0.79567,0.8961,0.87601,0.92782,0.76665,0.56514,0.91332,0.62438,0.92228,0.000133275,0.000133275,0.000133275
60,576.621,0.52472,0.87011,0.71288,0.88146,0.89418,0.87606,0.92604,0.7983,0.89418,0.87606,0.92684,0.75816,0.55966,0.93973,0.60347,0.91256,0.000130177,0.000130177,0.000130177
61,586.215,0.51605,0.84712,0.7102,0.87957,0.9075,0.86464,0.92361,0.79627,0.9075,0.86464,0.92405,0.75685,0.56554,0.92222,0.63119,0.90744,0.000127078,0.000127078,0.000127078
62,595.833,0.52146,0.85781,0.71301,0.88469,0.88733,0.87987,0.92421,0.79663,0.88733,0.87987,0.92494,0.76712,0.57165,0.89411,0.62685,0.90997,0.000123979,0.000123979,0.000123979
63,605.459,0.50016,0.8288,0.69998,0.87993,0.919,0.83556,0.92207,0.80017,0.919,0.83556,0.92408,0.76502,0.56546,0.91583,0.64241,0.91654,0.000120881,0.000120881,0.000120881
64,615.274,0.51659,0.83154,0.69805,0.87487,0.87291,0.86344,0.92527,0.79428,0.87376,0.86432,0.92706,0.75868,0.57012,0.91406,0.61729,0.92037,0.000117782,0.000117782,0.000117782
65,624.835,0.48918,0.81467,0.68203,0.87209,0.89275,0.85041,0.92827,0.78614,0.89275,0.85041,0.9293,0.74933,0.58339,0.91824,0.60763,0.92078,0.000114683,0.000114683,0.000114683
66,634.496,0.49928,0.81217,0.66667,0.8702,0.91024,0.84195,0.92861,0.80029,0.91024,0.84195,0.92881,0.76384,0.562,0.90584,0.59303,0.91809,0.000111585,0.000111585,0.000111585
67,644.186,0.4916,0.81131,0.67184,0.86822,0.91056,0.87201,0.93303,0.80776,0.91056,0.87201,0.93328,0.768,0.56006,0.90831,0.58922,0.9228,0.000108486,0.000108486,0.000108486
68,653.888,0.48347,0.80688,0.65619,0.86701,0.902,0.87497,0.93013,0.80464,0.902,0.87497,0.9304,0.76621,0.56156,0.89594,0.60725,0.92049,0.000105387,0.000105387,0.000105387
69,663.648,0.49738,0.81568,0.6755,0.87015,0.93691,0.86111,0.93443,0.80922,0.93969,0.85949,0.93531,0.77155,0.55415,0.90785,0.58874,0.91367,0.000102288,0.000102288,0.000102288
70,673.322,0.49491,0.81163,0.65839,0.87375,0.88924,0.85793,0.92877,0.80029,0.88921,0.85858,0.93025,0.76258,0.55648,0.92953,0.59954,0.91193,9.91897e-05,9.91897e-05,9.91897e-05
71,683.056,0.48479,0.81065,0.65531,0.86796,0.9183,0.85578,0.93296,0.80499,0.9183,0.85578,0.93425,0.76594,0.55492,0.91961,0.57963,0.9185,9.6091e-05,9.6091e-05,9.6091e-05
72,692.722,0.4739,0.78798,0.67057,0.86767,0.89833,0.85647,0.92285,0.79523,0.89914,0.85735,0.92404,0.76871,0.56334,0.91142,0.63,0.92074,9.29923e-05,9.29923e-05,9.29923e-05
73,702.41,0.48436,0.8008,0.65384,0.87767,0.90221,0.87066,0.92835,0.80334,0.90302,0.87154,0.92984,0.76578,0.56605,0.89412,0.59978,0.91942,8.98936e-05,8.98936e-05,8.98936e-05
74,712.134,0.48793,0.79931,0.65056,0.86768,0.90859,0.87301,0.92845,0.80282,0.90859,0.87301,0.93033,0.76835,0.57174,0.89793,0.60002,0.91607,8.67949e-05,8.67949e-05,8.67949e-05
75,721.921,0.48691,0.8229,0.64497,0.86766,0.90797,0.87453,0.93375,0.81185,0.90797,0.87453,0.93406,0.77703,0.54787,0.89602,0.57687,0.91079,8.36962e-05,8.36962e-05,8.36962e-05
76,731.654,0.48144,0.79544,0.63566,0.86585,0.90978,0.86988,0.92858,0.80617,0.90978,0.86988,0.92941,0.76981,0.55267,0.89416,0.60217,0.91018,8.05975e-05,8.05975e-05,8.05975e-05
77,741.236,0.48712,0.81326,0.63956,0.86667,0.90712,0.86251,0.92394,0.80131,0.90712,0.86251,0.92506,0.7667,0.55114,0.9169,0.61514,0.90966,7.74988e-05,7.74988e-05,7.74988e-05
78,750.736,0.47514,0.79165,0.62862,0.87029,0.91057,0.86475,0.92517,0.7992,0.91057,0.86475,0.92565,0.76634,0.55281,0.94434,0.60199,0.92099,7.44001e-05,7.44001e-05,7.44001e-05
79,760.508,0.48656,0.7991,0.64378,0.86391,0.91388,0.855,0.92676,0.80011,0.91388,0.855,0.92782,0.76429,0.55476,0.92944,0.5908,0.91768,7.13014e-05,7.13014e-05,7.13014e-05
80,769.957,0.48193,0.79664,0.6385,0.86612,0.89413,0.87996,0.92647,0.80922,0.89413,0.87996,0.92758,0.76961,0.56266,0.9064,0.59964,0.92867,6.82027e-05,6.82027e-05,6.82027e-05
81,779.56,0.47,0.79082,0.6169,0.8641,0.88614,0.88226,0.92465,0.79999,0.88699,0.88314,0.92548,0.76825,0.56532,0.91255,0.60411,0.92276,6.5104e-05,6.5104e-05,6.5104e-05
82,788.982,0.46526,0.76355,0.61658,0.86564,0.89324,0.87542,0.93152,0.80202,0.89324,0.87542,0.93185,0.76816,0.56044,0.93296,0.58625,0.91858,6.20053e-05,6.20053e-05,6.20053e-05
83,798.577,0.47177,0.78971,0.62739,0.87071,0.90654,0.87084,0.93345,0.80514,0.90654,0.87084,0.93372,0.77168,0.55818,0.91134,0.57751,0.92071,5.89066e-05,5.89066e-05,5.89066e-05
84,808.169,0.46932,0.78416,0.62472,0.85988,0.93051,0.86378,0.93581,0.80906,0.93051,0.86378,0.93615,0.77941,0.56253,0.8925,0.57249,0.92136,5.58079e-05,5.58079e-05,5.58079e-05
85,817.94,0.46568,0.77093,0.61027,0.86055,0.92006,0.87102,0.93475,0.81046,0.92006,0.87102,0.93443,0.78122,0.54926,0.89106,0.56585,0.91232,5.27092e-05,5.27092e-05,5.27092e-05
86,827.564,0.46518,0.7684,0.59813,0.86062,0.92183,0.87641,0.93414,0.81724,0.92183,0.87641,0.93445,0.7802,0.5395,0.89219,0.55794,0.90876,4.96105e-05,4.96105e-05,4.96105e-05
87,837.206,0.4608,0.77148,0.6009,0.85739,0.92802,0.87262,0.93553,0.81046,0.92802,0.87262,0.93596,0.7818,0.54389,0.8864,0.55571,0.91015,4.65118e-05,4.65118e-05,4.65118e-05
88,846.848,0.45056,0.76251,0.6068,0.8604,0.93357,0.86997,0.93727,0.81384,0.93357,0.86997,0.93749,0.77842,0.54319,0.89939,0.56263,0.91334,4.34131e-05,4.34131e-05,4.34131e-05
89,856.456,0.45997,0.77458,0.6101,0.86396,0.90602,0.88228,0.93194,0.81004,0.90602,0.88228,0.93287,0.77627,0.54495,0.89954,0.56581,0.90918,4.03144e-05,4.03144e-05,4.03144e-05
90,865.995,0.44896,0.7544,0.59163,0.85191,0.90111,0.88818,0.93377,0.811,0.90111,0.88818,0.93415,0.78326,0.54313,0.88989,0.56199,0.90898,3.72157e-05,3.72157e-05,3.72157e-05
91,901.323,0.45598,0.78953,0.75237,0.85816,0.8896,0.87528,0.92304,0.79942,0.8896,0.87528,0.92307,0.76595,0.55695,0.94961,0.5946,0.92323,3.4117e-05,3.4117e-05,3.4117e-05
92,910.249,0.42121,0.71025,0.64118,0.85095,0.90537,0.87606,0.92443,0.79868,0.90537,0.87606,0.92443,0.77023,0.56107,0.93239,0.58959,0.92023,3.10183e-05,3.10183e-05,3.10183e-05
93,919.18,0.41671,0.71304,0.61449,0.84303,0.89894,0.86766,0.9232,0.79464,0.89894,0.86766,0.9232,0.76611,0.55534,0.93139,0.58733,0.91775,2.79196e-05,2.79196e-05,2.79196e-05
94,928.285,0.4073,0.71258,0.59131,0.84008,0.88318,0.87672,0.92187,0.79297,0.88318,0.87672,0.92189,0.76369,0.56412,0.9285,0.5909,0.92201,2.48209e-05,2.48209e-05,2.48209e-05
95,937.476,0.40669,0.69162,0.59404,0.83318,0.89196,0.87856,0.92151,0.79806,0.89196,0.87856,0.92135,0.77006,0.55371,0.92187,0.58284,0.91925,2.17222e-05,2.17222e-05,2.17222e-05
96,946.588,0.3877,0.67922,0.57674,0.82971,0.90616,0.87269,0.92406,0.79892,0.90616,0.87269,0.9241,0.77104,0.55419,0.92568,0.58037,0.92239,1.86235e-05,1.86235e-05,1.86235e-05
97,955.621,0.3916,0.68052,0.57561,0.82536,0.91476,0.87467,0.92424,0.80348,0.91476,0.87467,0.92484,0.7718,0.54834,0.9196,0.57357,0.91909,1.55248e-05,1.55248e-05,1.55248e-05
98,964.492,0.39734,0.67642,0.5707,0.83355,0.90875,0.878,0.92556,0.80279,0.90875,0.878,0.92561,0.77439,0.54727,0.92607,0.56887,0.91967,1.24261e-05,1.24261e-05,1.24261e-05
99,973.398,0.38448,0.67454,0.5562,0.8338,0.90982,0.8788,0.92799,0.80686,0.90982,0.8788,0.92805,0.77406,0.54396,0.92371,0.56769,0.91719,9.3274e-06,9.3274e-06,9.3274e-06
100,982.524,0.38496,0.6728,0.56953,0.84036,0.91383,0.87892,0.92806,0.80598,0.91383,0.87892,0.9287,0.77346,0.54387,0.92006,0.56633,0.91678,6.2287e-06,6.2287e-06,6.2287e-06
