epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,313.645,0.79833,1.23809,1.85007,1.01773,0.49311,0.52036,0.52121,0.41199,0.49869,0.51994,0.52314,0.38035,0.81494,1.26429,1.55562,1.01043,0.000166547,0.000166547,0.000166547
14,333.647,0.76352,1.1827,1.70026,1.00619,0.54482,0.53298,0.55086,0.43376,0.54516,0.53082,0.54814,0.39999,0.79997,1.29501,1.45653,1.01224,0.000164676,0.000164676,0.000164676
15,353.745,0.75447,1.16588,1.65589,1.00193,0.58548,0.55134,0.57082,0.44762,0.59108,0.55328,0.5747,0.41515,0.78826,1.26031,1.36476,0.99259,0.000162805,0.000162805,0.000162805
16,373.854,0.76569,1.17041,1.60684,0.99429,0.59571,0.59095,0.60342,0.46866,0.59323,0.59283,0.60386,0.44268,0.77881,1.25788,1.27851,1.00918,0.000160934,0.000160934,0.000160934
17,393.882,0.73644,1.16109,1.52136,0.98584,0.59666,0.56062,0.60696,0.48247,0.59997,0.56835,0.61154,0.44919,0.75643,1.23818,1.28439,0.994,0.000159062,0.000159062,0.000159062
18,413.771,0.71689,1.1274,1.43854,0.98011,0.6401,0.57097,0.61829,0.49218,0.64079,0.57105,0.61987,0.45893,0.76023,1.23295,1.23833,0.97945,0.000157191,0.000157191,0.000157191
19,433.864,0.72086,1.14729,1.42077,0.97953,0.62685,0.60106,0.63126,0.49843,0.62911,0.60078,0.63629,0.4659,0.76132,1.21018,1.24166,0.99009,0.00015532,0.00015532,0.00015532
20,453.703,0.70708,1.11028,1.35096,0.976,0.65238,0.63643,0.65544,0.52159,0.65354,0.6382,0.65998,0.48605,0.73354,1.19788,1.16316,0.97164,0.000153449,0.000153449,0.000153449
21,473.62,0.69969,1.09613,1.3596,0.96629,0.69735,0.58034,0.66613,0.52806,0.70261,0.58316,0.6725,0.49512,0.73576,1.19413,1.1462,0.96786,0.000151578,0.000151578,0.000151578
22,493.818,0.69803,1.1174,1.30401,0.96344,0.65455,0.66824,0.68564,0.54214,0.658,0.67255,0.69135,0.51114,0.73301,1.19602,1.08316,0.96893,0.000149707,0.000149707,0.000149707
23,513.943,0.69234,1.10691,1.2918,0.9648,0.63553,0.66837,0.69182,0.55091,0.64254,0.67396,0.69562,0.51311,0.72323,1.19601,1.07095,0.96644,0.000147836,0.000147836,0.000147836
24,533.96,0.67999,1.07328,1.24822,0.95492,0.65342,0.66645,0.69052,0.55823,0.65784,0.67007,0.69651,0.51927,0.70591,1.15254,1.08848,0.94951,0.000145965,0.000145965,0.000145965
25,554.025,0.67275,1.05475,1.23101,0.95589,0.65186,0.68494,0.69601,0.55496,0.65731,0.69292,0.7009,0.51987,0.71014,1.15735,1.0342,0.94563,0.000144094,0.000144094,0.000144094
26,573.859,0.67498,1.07193,1.19736,0.95615,0.73476,0.62861,0.71042,0.57221,0.73992,0.6345,0.71685,0.5256,0.70038,1.18624,1.02194,0.94718,0.000142222,0.000142222,0.000142222
27,593.891,0.66119,1.05768,1.17486,0.9478,0.74822,0.66251,0.73258,0.58858,0.73919,0.67503,0.73739,0.5448,0.68807,1.20806,0.97199,0.93952,0.000140351,0.000140351,0.000140351
28,613.81,0.66001,1.0552,1.1325,0.94712,0.7482,0.64756,0.73522,0.58892,0.74965,0.64941,0.73813,0.54288,0.69431,1.19109,0.98189,0.94516,0.00013848,0.00013848,0.00013848
29,633.779,0.65185,1.05517,1.13478,0.93993,0.6937,0.70325,0.7361,0.59082,0.6998,0.70952,0.74054,0.54746,0.69267,1.16838,0.97247,0.94654,0.000136609,0.000136609,0.000136609
30,653.825,0.64869,1.02855,1.11625,0.9425,0.70462,0.7141,0.74798,0.5974,0.70372,0.72077,0.75208,0.55444,0.69589,1.16742,0.95467,0.9446,0.000134738,0.000134738,0.000134738
31,673.799,0.643,1.03199,1.08806,0.93929,0.72362,0.71174,0.74112,0.59803,0.7301,0.7173,0.74489,0.55883,0.68987,1.15567,0.95799,0.94442,0.000132867,0.000132867,0.000132867
32,693.673,0.63749,1.02807,1.07668,0.94379,0.7199,0.72277,0.75959,0.61341,0.72304,0.72499,0.76144,0.56562,0.68535,1.16767,0.92811,0.94178,0.000130996,0.000130996,0.000130996
33,714.019,0.64576,1.04324,1.08133,0.93859,0.76452,0.68749,0.76269,0.6111,0.76938,0.69076,0.76387,0.57325,0.68388,1.14654,0.91693,0.9363,0.000129125,0.000129125,0.000129125
34,734.104,0.63878,1.01998,1.07233,0.94351,0.73787,0.71706,0.76288,0.61649,0.75963,0.69888,0.76079,0.57135,0.68031,1.14543,0.90346,0.93757,0.000127254,0.000127254,0.000127254
35,754.236,0.62865,1.00871,1.04095,0.9313,0.76346,0.73057,0.77917,0.6293,0.76719,0.73468,0.78284,0.57955,0.68706,1.17879,0.88674,0.94493,0.000125383,0.000125383,0.000125383
36,774.138,0.61372,0.99048,1.01059,0.9328,0.768,0.71679,0.77078,0.62495,0.75793,0.72804,0.77336,0.57357,0.67179,1.13853,0.89261,0.92725,0.000123512,0.000123512,0.000123512
37,794.011,0.62327,1.01569,1.01051,0.93282,0.72149,0.75322,0.78319,0.63449,0.72331,0.75547,0.78441,0.58402,0.66115,1.1635,0.86973,0.92459,0.00012164,0.00012164,0.00012164
38,814.268,0.62361,1.00942,0.98501,0.92836,0.75134,0.75061,0.78871,0.63899,0.75029,0.75665,0.79008,0.59548,0.6707,1.14327,0.86556,0.92552,0.000119769,0.000119769,0.000119769
39,834.33,0.61726,0.98229,0.99426,0.92812,0.75677,0.75278,0.78074,0.63256,0.76128,0.75485,0.7828,0.58594,0.66531,1.13793,0.87511,0.9265,0.000117898,0.000117898,0.000117898
40,854.445,0.60884,1.00273,0.98135,0.92279,0.78511,0.73124,0.79133,0.64694,0.79039,0.73558,0.79464,0.59576,0.66146,1.14134,0.83977,0.92507,0.000116027,0.000116027,0.000116027
41,874.155,0.62216,1.00021,0.97016,0.9262,0.76774,0.7596,0.79284,0.64384,0.76268,0.7647,0.79635,0.5983,0.66879,1.13679,0.85096,0.93161,0.000114156,0.000114156,0.000114156
42,894.085,0.60689,0.99657,0.94705,0.92418,0.77154,0.76124,0.78602,0.64014,0.7727,0.76244,0.78846,0.59442,0.65612,1.13157,0.85615,0.92552,0.000112285,0.000112285,0.000112285
43,914.03,0.60564,0.97989,0.95736,0.92668,0.76624,0.74989,0.78603,0.64188,0.76821,0.75286,0.78665,0.5945,0.65486,1.12368,0.83146,0.91983,0.000110414,0.000110414,0.000110414
44,934.172,0.60016,0.97826,0.94362,0.91969,0.80272,0.73298,0.79937,0.64706,0.80349,0.73373,0.79794,0.59409,0.65572,1.13031,0.83157,0.92246,0.000108543,0.000108543,0.000108543
45,954.097,0.58754,0.96445,0.92032,0.91515,0.77984,0.74244,0.7872,0.64215,0.78422,0.73945,0.78625,0.58884,0.63575,1.12632,0.86,0.91226,0.000106672,0.000106672,0.000106672
46,973.998,0.59391,0.9801,0.90956,0.91491,0.7784,0.76377,0.80411,0.65996,0.78146,0.76537,0.80551,0.60694,0.64259,1.11192,0.82135,0.91109,0.000104801,0.000104801,0.000104801
47,994.076,0.58374,0.96497,0.90296,0.92051,0.79338,0.76029,0.80862,0.65958,0.77796,0.77713,0.81017,0.60809,0.63791,1.10772,0.80924,0.91177,0.000102929,0.000102929,0.000102929
48,1014,0.586,0.96139,0.8935,0.91159,0.76273,0.77202,0.80348,0.65924,0.76767,0.77081,0.8047,0.60527,0.64086,1.14392,0.82943,0.91597,0.000101058,0.000101058,0.000101058
49,1034.02,0.59193,0.96669,0.8921,0.91689,0.81235,0.75538,0.80765,0.66354,0.81109,0.76008,0.81057,0.60339,0.633,1.13471,0.79247,0.91026,9.91872e-05,9.91872e-05,9.91872e-05
50,1053.91,0.56244,0.9293,0.87677,0.90715,0.82045,0.74249,0.80692,0.65895,0.81982,0.74361,0.80891,0.61039,0.63663,1.1032,0.80019,0.91697,9.73161e-05,9.73161e-05,9.73161e-05
51,1073.63,0.57746,0.95918,0.87308,0.90849,0.80593,0.75462,0.81293,0.67071,0.80719,0.75672,0.81271,0.61692,0.63371,1.12002,0.77753,0.90763,9.5445e-05,9.5445e-05,9.5445e-05
52,1093.48,0.5744,0.9485,0.85359,0.91028,0.80653,0.76676,0.81442,0.67406,0.80763,0.77011,0.8148,0.61458,0.62495,1.12406,0.7763,0.91032,9.35739e-05,9.35739e-05,9.35739e-05
53,1113.38,0.57183,0.94087,0.85916,0.91076,0.80627,0.78069,0.82067,0.6753,0.8087,0.78236,0.82271,0.62162,0.63571,1.10314,0.7698,0.91299,9.17028e-05,9.17028e-05,9.17028e-05
54,1133.45,0.56703,0.94513,0.86098,0.90726,0.82385,0.76851,0.81765,0.67213,0.82644,0.77034,0.81915,0.62189,0.62921,1.11721,0.78446,0.90588,8.98317e-05,8.98317e-05,8.98317e-05
55,1153.17,0.56291,0.91995,0.83611,0.91144,0.8058,0.78237,0.81821,0.68045,0.80901,0.78354,0.82108,0.62094,0.6213,1.0984,0.7777,0.90377,8.79606e-05,8.79606e-05,8.79606e-05
56,1173.14,0.57323,0.92891,0.82848,0.90696,0.82519,0.76269,0.82108,0.68016,0.82871,0.7655,0.82359,0.62928,0.62429,1.09422,0.76787,0.90972,8.60895e-05,8.60895e-05,8.60895e-05
57,1192.98,0.5685,0.9247,0.84475,0.90533,0.82047,0.77877,0.82073,0.67689,0.82084,0.77963,0.82168,0.62044,0.61713,1.11166,0.76009,0.90239,8.42184e-05,8.42184e-05,8.42184e-05
58,1212.62,0.55755,0.93448,0.82861,0.90551,0.8052,0.77013,0.81472,0.67713,0.79926,0.78011,0.81739,0.61655,0.62769,1.10431,0.78083,0.90772,8.23473e-05,8.23473e-05,8.23473e-05
59,1232.6,0.5575,0.91975,0.81114,0.9054,0.81484,0.78586,0.82752,0.68227,0.8178,0.78948,0.83022,0.62604,0.62966,1.10735,0.75414,0.90074,8.04762e-05,8.04762e-05,8.04762e-05
60,1252.66,0.55916,0.92449,0.81276,0.90117,0.80976,0.7819,0.82622,0.68254,0.81376,0.78435,0.83004,0.63101,0.61807,1.0864,0.76528,0.90544,7.86051e-05,7.86051e-05,7.86051e-05
61,1272.83,0.55383,0.90718,0.81241,0.90551,0.81483,0.7906,0.82686,0.69179,0.81748,0.79261,0.82811,0.63377,0.61754,1.09279,0.75366,0.9024,7.6734e-05,7.6734e-05,7.6734e-05
62,1292.93,0.55915,0.91135,0.81853,0.90403,0.80859,0.77303,0.82538,0.68522,0.8123,0.77508,0.82883,0.63173,0.61448,1.09808,0.74662,0.90332,7.48629e-05,7.48629e-05,7.48629e-05
63,1312.98,0.54224,0.91005,0.78865,0.89805,0.85086,0.77147,0.82569,0.68987,0.85251,0.77279,0.82851,0.62954,0.6166,1.10141,0.75402,0.90152,7.29918e-05,7.29918e-05,7.29918e-05
64,1332.55,0.54014,0.88388,0.77519,0.89829,0.81241,0.7919,0.83005,0.688,0.81543,0.79365,0.8309,0.63561,0.61091,1.07063,0.72807,0.89645,7.11207e-05,7.11207e-05,7.11207e-05
65,1352.36,0.55376,0.90887,0.79012,0.90079,0.82885,0.78526,0.83247,0.68885,0.83203,0.78728,0.83334,0.63316,0.60384,1.07364,0.73864,0.89332,6.92496e-05,6.92496e-05,6.92496e-05
66,1372.59,0.54925,0.91133,0.80008,0.89814,0.84934,0.78501,0.83443,0.69586,0.85225,0.78667,0.83555,0.64159,0.60148,1.06514,0.73556,0.89694,6.73785e-05,6.73785e-05,6.73785e-05
67,1392.66,0.55031,0.91148,0.7809,0.90256,0.85147,0.75774,0.83417,0.69263,0.85541,0.76089,0.8368,0.63658,0.60546,1.07562,0.7347,0.89915,6.55074e-05,6.55074e-05,6.55074e-05
68,1412.63,0.54393,0.91453,0.77068,0.89958,0.83221,0.779,0.83359,0.68731,0.82515,0.788,0.83236,0.63244,0.60713,1.07732,0.73784,0.8957,6.36363e-05,6.36363e-05,6.36363e-05
69,1432.66,0.54184,0.90791,0.77078,0.89522,0.81764,0.78343,0.8334,0.69289,0.8188,0.78294,0.83394,0.63214,0.60863,1.08693,0.74618,0.90022,6.17652e-05,6.17652e-05,6.17652e-05
70,1452.68,0.54437,0.90411,0.77633,0.89597,0.83933,0.76827,0.8277,0.68937,0.83899,0.77231,0.83151,0.63771,0.60951,1.07088,0.73752,0.89851,5.98941e-05,5.98941e-05,5.98941e-05
71,1472.76,0.53208,0.88626,0.75932,0.89321,0.85124,0.77012,0.83446,0.69271,0.85169,0.77018,0.83595,0.64045,0.59858,1.07711,0.71817,0.89466,5.8023e-05,5.8023e-05,5.8023e-05
72,1492.55,0.52978,0.89276,0.74792,0.8945,0.84476,0.78578,0.83532,0.69726,0.8438,0.7823,0.83506,0.63439,0.60197,1.07847,0.71918,0.89777,5.61519e-05,5.61519e-05,5.61519e-05
73,1512.44,0.52395,0.86449,0.75907,0.89534,0.83802,0.77817,0.84122,0.70112,0.83883,0.77859,0.84322,0.64249,0.59345,1.08386,0.70655,0.89488,5.42808e-05,5.42808e-05,5.42808e-05
74,1532.52,0.5304,0.8791,0.7592,0.89605,0.83141,0.78974,0.84009,0.70038,0.8275,0.79456,0.84134,0.64104,0.60037,1.08522,0.71077,0.89697,5.24097e-05,5.24097e-05,5.24097e-05
75,1552.35,0.52901,0.89479,0.7509,0.8935,0.82463,0.78758,0.84259,0.70273,0.87012,0.75791,0.84263,0.64291,0.59525,1.0833,0.70936,0.89543,5.05386e-05,5.05386e-05,5.05386e-05
76,1572.36,0.53084,0.87597,0.74026,0.88927,0.85865,0.76986,0.84528,0.70779,0.85883,0.76957,0.84517,0.64889,0.5899,1.07604,0.70164,0.8934,4.86675e-05,4.86675e-05,4.86675e-05
77,1592.3,0.52247,0.87885,0.74034,0.89088,0.85194,0.77884,0.84233,0.70702,0.84914,0.77706,0.84396,0.64653,0.59519,1.08319,0.70248,0.89418,4.67964e-05,4.67964e-05,4.67964e-05
78,1612.04,0.5183,0.87516,0.72591,0.89016,0.82212,0.80964,0.84422,0.70709,0.8201,0.80781,0.84338,0.64613,0.59271,1.06751,0.71232,0.89134,4.49253e-05,4.49253e-05,4.49253e-05
79,1632.06,0.52529,0.87074,0.74074,0.88876,0.84435,0.78578,0.84145,0.70433,0.8449,0.78734,0.84363,0.64532,0.59104,1.0766,0.71077,0.89075,4.30542e-05,4.30542e-05,4.30542e-05
80,1652.1,0.52334,0.86925,0.73463,0.88716,0.85469,0.77642,0.84016,0.70251,0.85632,0.77593,0.84005,0.64096,0.59692,1.07221,0.70977,0.89124,4.11831e-05,4.11831e-05,4.11831e-05
81,1671.9,0.51201,0.8738,0.71998,0.88562,0.85029,0.78593,0.84306,0.70566,0.85086,0.78941,0.84585,0.65406,0.58805,1.06412,0.69635,0.8904,3.9312e-05,3.9312e-05,3.9312e-05
82,1691.83,0.52272,0.88801,0.72625,0.89172,0.84965,0.79199,0.8462,0.70872,0.8473,0.79203,0.8461,0.64778,0.58721,1.07487,0.69766,0.89015,3.74409e-05,3.74409e-05,3.74409e-05
83,1711.86,0.51432,0.86742,0.72166,0.88963,0.84526,0.78316,0.84449,0.70809,0.82855,0.79882,0.84506,0.64935,0.58494,1.07376,0.69896,0.88768,3.55698e-05,3.55698e-05,3.55698e-05
84,1731.87,0.5145,0.87091,0.71876,0.88688,0.84611,0.79405,0.8445,0.70783,0.84418,0.79236,0.84306,0.64947,0.5862,1.07339,0.69979,0.8895,3.36987e-05,3.36987e-05,3.36987e-05
85,1751.69,0.52285,0.87499,0.72591,0.88829,0.86432,0.79169,0.84643,0.71041,0.8653,0.79127,0.8472,0.64992,0.58497,1.08105,0.6895,0.89101,3.18276e-05,3.18276e-05,3.18276e-05
86,1771.55,0.49842,0.85096,0.7141,0.88511,0.8579,0.80163,0.84941,0.70965,0.85968,0.80247,0.8508,0.65237,0.58021,1.07203,0.68523,0.88765,2.99565e-05,2.99565e-05,2.99565e-05
87,1799.05,0.52438,0.87101,0.71681,0.88756,0.84076,0.80829,0.84851,0.7126,0.84168,0.8084,0.84927,0.64683,0.58551,1.07569,0.68826,0.89033,2.80854e-05,2.80854e-05,2.80854e-05
88,1829.01,0.50163,0.84877,0.69981,0.88674,0.83899,0.81208,0.84835,0.71434,0.84037,0.8126,0.85019,0.65264,0.57937,1.07009,0.68788,0.8889,2.62143e-05,2.62143e-05,2.62143e-05
89,1863.67,0.50918,0.87376,0.70402,0.8857,0.85597,0.7967,0.84896,0.71064,0.85313,0.80023,0.84972,0.65093,0.58537,1.07474,0.68779,0.89055,2.43432e-05,2.43432e-05,2.43432e-05
90,1900.23,0.49853,0.8547,0.70878,0.88514,0.85214,0.79395,0.84942,0.71568,0.85415,0.79469,0.85144,0.65646,0.57995,1.06469,0.68489,0.88902,2.24721e-05,2.24721e-05,2.24721e-05
91,1961.57,0.5109,0.87212,0.83519,0.89155,0.82775,0.76853,0.83047,0.68616,0.83122,0.77011,0.83389,0.63081,0.60801,1.11551,0.72965,0.90232,2.0601e-05,2.0601e-05,2.0601e-05
92,1981.09,0.46995,0.79597,0.72409,0.86872,0.84181,0.76276,0.84295,0.69962,0.84544,0.76453,0.84541,0.64098,0.59955,1.10512,0.69907,0.90138,1.87299e-05,1.87299e-05,1.87299e-05
93,2016.51,0.45872,0.79015,0.711,0.86782,0.81202,0.8003,0.84432,0.70034,0.81724,0.80024,0.84712,0.6436,0.59724,1.09643,0.69509,0.89908,1.68588e-05,1.68588e-05,1.68588e-05
94,2045.44,0.44568,0.76878,0.68189,0.86286,0.83966,0.78793,0.8461,0.70674,0.84252,0.79,0.84836,0.65052,0.58982,1.0867,0.68758,0.89771,1.49877e-05,1.49877e-05,1.49877e-05
95,2080.88,0.45071,0.77316,0.67823,0.86044,0.83508,0.79638,0.84694,0.70875,0.8383,0.79801,0.8489,0.64834,0.59107,1.09031,0.68776,0.89942,1.31166e-05,1.31166e-05,1.31166e-05
96,2116.17,0.43718,0.75108,0.65317,0.86083,0.82769,0.80038,0.8462,0.70572,0.83063,0.80259,0.84794,0.64863,0.58943,1.08735,0.6854,0.89919,1.12455e-05,1.12455e-05,1.12455e-05
97,2152.33,0.43612,0.75832,0.6613,0.85864,0.83249,0.80451,0.84826,0.70814,0.83588,0.80669,0.85001,0.64948,0.58846,1.08597,0.679,0.89764,9.3744e-06,9.3744e-06,9.3744e-06
98,2187.68,0.44417,0.76827,0.66603,0.85473,0.83849,0.80471,0.84858,0.70746,0.84108,0.80743,0.85047,0.64702,0.5893,1.08917,0.68234,0.89659,7.5033e-06,7.5033e-06,7.5033e-06
99,2209.13,0.4464,0.75425,0.65645,0.86396,0.84323,0.79885,0.84795,0.7096,0.84483,0.80142,0.85045,0.6503,0.58618,1.08108,0.68037,0.89512,5.6322e-06,5.6322e-06,5.6322e-06
100,2243.81,0.43376,0.73887,0.65751,0.85417,0.84052,0.79864,0.84867,0.70985,0.84314,0.80144,0.85067,0.65078,0.58434,1.08298,0.67837,0.89362,3.7611e-06,3.7611e-06,3.7611e-06
