epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,1062.28,0.67793,1.06479,1.15477,0.95292,0.71346,0.79053,0.80852,0.6653,0.70885,0.79686,0.81032,0.63154,0.63263,0.95948,0.83923,0.94083,0.000136609,0.000136609,0.000136609
30,1099.28,0.6905,1.09268,1.14859,0.95065,0.75344,0.76865,0.81951,0.67413,0.7568,0.77128,0.82299,0.62778,0.62356,0.95713,0.83219,0.93948,0.000134738,0.000134738,0.000134738
31,1136.35,0.65529,1.07209,1.09935,0.95124,0.76047,0.73326,0.81189,0.67006,0.72435,0.7594,0.81575,0.63083,0.62961,0.95896,0.82075,0.9373,0.000132867,0.000132867,0.000132867
32,1173.33,0.67187,1.07017,1.09968,0.95096,0.77533,0.75096,0.82491,0.67473,0.77252,0.75841,0.82548,0.62874,0.63234,0.95232,0.83633,0.937,0.000130996,0.000130996,0.000130996
33,1209.66,0.66145,1.06157,1.07253,0.94812,0.73223,0.79863,0.82574,0.68262,0.73631,0.80261,0.82954,0.63585,0.61789,0.94404,0.80556,0.93124,0.000129125,0.000129125,0.000129125
34,1246.22,0.65659,1.04461,1.08503,0.94468,0.74217,0.80577,0.83797,0.69873,0.74523,0.80907,0.84219,0.65402,0.60787,0.92229,0.78655,0.92994,0.000127254,0.000127254,0.000127254
35,1283.13,0.66045,1.06579,1.05,0.93985,0.73283,0.78646,0.8356,0.69026,0.73817,0.79066,0.84012,0.65095,0.61457,0.93439,0.78928,0.92835,0.000125383,0.000125383,0.000125383
36,1319.97,0.6444,1.04877,1.05282,0.93783,0.77853,0.78286,0.83813,0.68928,0.78188,0.78548,0.84182,0.64921,0.6143,0.92878,0.79306,0.92317,0.000123512,0.000123512,0.000123512
37,1356.89,0.64108,1.042,1.0338,0.94359,0.72898,0.83906,0.84345,0.69772,0.73227,0.8425,0.84652,0.65282,0.60862,0.92603,0.76904,0.9304,0.00012164,0.00012164,0.00012164
38,1394.02,0.65012,1.03039,1.02289,0.93425,0.76614,0.81374,0.84271,0.69813,0.77054,0.81773,0.8472,0.6529,0.60528,0.92937,0.77382,0.92216,0.000119769,0.000119769,0.000119769
39,1430.54,0.63775,1.03213,1.01718,0.93339,0.74014,0.82881,0.85458,0.71424,0.74131,0.83024,0.8562,0.6667,0.58376,0.92833,0.75074,0.91226,0.000117898,0.000117898,0.000117898
40,1467.62,0.62631,1.02379,1.00752,0.93042,0.78504,0.78553,0.83859,0.69244,0.78986,0.78751,0.84278,0.64602,0.60253,0.93601,0.79428,0.91602,0.000116027,0.000116027,0.000116027
41,1504.22,0.62974,1.03339,0.98424,0.92886,0.78842,0.78985,0.84889,0.70834,0.79514,0.79598,0.85405,0.6614,0.593,0.92649,0.75516,0.91189,0.000114156,0.000114156,0.000114156
42,1540.98,0.62748,1.01415,0.98352,0.92829,0.78494,0.81052,0.86309,0.72534,0.78938,0.8169,0.86913,0.67739,0.58678,0.90574,0.73937,0.91161,0.000112285,0.000112285,0.000112285
43,1578.53,0.61942,1.00683,0.97132,0.93559,0.75772,0.80977,0.85275,0.70371,0.76257,0.81565,0.85455,0.65589,0.59548,0.91732,0.75382,0.91653,0.000110414,0.000110414,0.000110414
44,1615.6,0.61292,1.00184,0.94212,0.92051,0.7638,0.84247,0.86514,0.71721,0.77109,0.84857,0.86969,0.66993,0.60127,0.9192,0.73312,0.91959,0.000108543,0.000108543,0.000108543
45,1652.37,0.62214,1.00742,0.95117,0.92569,0.77638,0.85794,0.86984,0.73122,0.78206,0.86368,0.87796,0.67826,0.58288,0.91325,0.71562,0.9041,0.000106672,0.000106672,0.000106672
46,1688.98,0.61484,0.99102,0.92654,0.92165,0.80693,0.83185,0.87307,0.73558,0.81023,0.83455,0.87569,0.68401,0.57541,0.90172,0.70395,0.90572,0.000104801,0.000104801,0.000104801
47,1725.93,0.61735,1.01216,0.92782,0.92428,0.78671,0.82671,0.86838,0.72957,0.78803,0.82814,0.86969,0.68095,0.5835,0.89353,0.71816,0.90545,0.000102929,0.000102929,0.000102929
48,1762.22,0.60088,0.98039,0.90781,0.91146,0.77797,0.85084,0.86908,0.73046,0.78142,0.85409,0.87315,0.67549,0.58445,0.91599,0.70713,0.90609,0.000101058,0.000101058,0.000101058
49,1798.94,0.60357,0.9963,0.91209,0.92372,0.8055,0.84021,0.87316,0.73197,0.80915,0.84347,0.87569,0.67984,0.58647,0.90842,0.70354,0.90795,9.91872e-05,9.91872e-05,9.91872e-05
50,1835.99,0.59331,0.9814,0.88126,0.92029,0.80512,0.83989,0.87556,0.73134,0.80724,0.84169,0.87591,0.68347,0.59018,0.90614,0.71308,0.90935,9.73161e-05,9.73161e-05,9.73161e-05
51,1873.19,0.58986,0.96551,0.89531,0.91355,0.81691,0.83919,0.87946,0.73702,0.82287,0.8416,0.88309,0.68619,0.57928,0.90118,0.6946,0.90904,9.5445e-05,9.5445e-05,9.5445e-05
52,1909.91,0.60854,1.0078,0.892,0.92237,0.82529,0.80711,0.87757,0.73385,0.82538,0.80726,0.87786,0.68073,0.57832,0.92409,0.68573,0.90161,9.35739e-05,9.35739e-05,9.35739e-05
53,1946.55,0.59886,0.97126,0.8809,0.9143,0.8359,0.81469,0.87785,0.74532,0.83924,0.8174,0.87974,0.69097,0.55759,0.90146,0.69255,0.89681,9.17028e-05,9.17028e-05,9.17028e-05
54,1983.22,0.58668,0.96641,0.87196,0.91052,0.81834,0.84252,0.87904,0.74554,0.82274,0.84569,0.88664,0.69163,0.56349,0.89616,0.6705,0.89691,8.98317e-05,8.98317e-05,8.98317e-05
55,2020.15,0.58506,0.9645,0.85293,0.91284,0.80202,0.85473,0.88363,0.74383,0.80516,0.85743,0.88792,0.69362,0.57351,0.89641,0.67261,0.90118,8.79606e-05,8.79606e-05,8.79606e-05
56,2057.45,0.59624,0.96999,0.84876,0.91386,0.81294,0.85558,0.88303,0.74758,0.81711,0.85938,0.88767,0.69605,0.56249,0.88725,0.65228,0.90063,8.60895e-05,8.60895e-05,8.60895e-05
57,2094.62,0.58823,0.96672,0.86335,0.91481,0.79935,0.85486,0.87976,0.73675,0.80238,0.85756,0.88331,0.68296,0.57107,0.90623,0.67874,0.90259,8.42184e-05,8.42184e-05,8.42184e-05
58,2131.22,0.5828,0.97606,0.84687,0.91665,0.81936,0.84645,0.88343,0.74315,0.82094,0.84621,0.8856,0.68807,0.56703,0.89669,0.66266,0.90218,8.23473e-05,8.23473e-05,8.23473e-05
59,2167.42,0.58785,0.97452,0.82895,0.91497,0.82679,0.84111,0.88534,0.75091,0.83066,0.84437,0.88907,0.6937,0.56531,0.89127,0.66212,0.90374,8.04762e-05,8.04762e-05,8.04762e-05
60,2204.27,0.57681,0.9546,0.83214,0.90563,0.82105,0.85689,0.88555,0.75101,0.82442,0.86037,0.89098,0.69444,0.56542,0.88066,0.66653,0.89446,7.86051e-05,7.86051e-05,7.86051e-05
61,2240.56,0.57902,0.95412,0.83633,0.91425,0.82037,0.85948,0.89178,0.75034,0.82425,0.86388,0.89616,0.69344,0.56418,0.88653,0.65729,0.8952,7.6734e-05,7.6734e-05,7.6734e-05
62,2277.5,0.57447,0.92784,0.81905,0.90678,0.8187,0.86332,0.88709,0.74971,0.82316,0.86625,0.89398,0.70284,0.56053,0.87778,0.64095,0.8992,7.48629e-05,7.48629e-05,7.48629e-05
63,2314.45,0.56601,0.95358,0.79966,0.90681,0.8218,0.85874,0.88521,0.74981,0.82552,0.86129,0.88892,0.69586,0.55902,0.88911,0.66014,0.8925,7.29918e-05,7.29918e-05,7.29918e-05
64,2351.92,0.56747,0.92842,0.79558,0.90335,0.80519,0.86453,0.89371,0.75798,0.81029,0.86587,0.89539,0.69889,0.55282,0.88212,0.64814,0.89227,7.11207e-05,7.11207e-05,7.11207e-05
65,2388.53,0.57587,0.95599,0.80814,0.90495,0.83244,0.86334,0.89341,0.75806,0.83676,0.86683,0.89578,0.70527,0.56052,0.87082,0.62937,0.89757,6.92496e-05,6.92496e-05,6.92496e-05
66,2425.28,0.5694,0.93927,0.80377,0.90364,0.82976,0.86352,0.88926,0.75693,0.83586,0.86677,0.89406,0.69842,0.55941,0.88742,0.63452,0.8985,6.73785e-05,6.73785e-05,6.73785e-05
67,2461.88,0.55553,0.92354,0.78565,0.90597,0.82746,0.84768,0.8844,0.74548,0.83555,0.85372,0.88852,0.69091,0.56278,0.86977,0.65395,0.89973,6.55074e-05,6.55074e-05,6.55074e-05
68,2498.47,0.56317,0.94345,0.79288,0.90234,0.85179,0.8444,0.90071,0.76463,0.85529,0.84947,0.90297,0.70637,0.56824,0.88004,0.63713,0.90641,6.36363e-05,6.36363e-05,6.36363e-05
69,2536.01,0.56511,0.93,0.78298,0.90049,0.85579,0.84321,0.89688,0.7624,0.86033,0.84577,0.90098,0.70136,0.56095,0.88,0.62929,0.90134,6.17652e-05,6.17652e-05,6.17652e-05
70,2573.06,0.5587,0.93101,0.78786,0.90399,0.83726,0.85662,0.8976,0.76191,0.84246,0.86252,0.90147,0.69785,0.56467,0.90192,0.6273,0.90034,5.98941e-05,5.98941e-05,5.98941e-05
71,2609.82,0.54655,0.9178,0.76138,0.89678,0.86832,0.83305,0.89674,0.76309,0.87419,0.83433,0.90064,0.70123,0.55437,0.86723,0.62001,0.89076,5.8023e-05,5.8023e-05,5.8023e-05
72,2646.65,0.56414,0.93707,0.77577,0.89667,0.83334,0.87114,0.89962,0.76767,0.8369,0.87439,0.90383,0.704,0.55093,0.87422,0.61699,0.89292,5.61519e-05,5.61519e-05,5.61519e-05
73,2683.11,0.54748,0.92397,0.77475,0.89926,0.8427,0.87862,0.9009,0.76695,0.84582,0.88187,0.90505,0.70679,0.54725,0.86793,0.61831,0.8928,5.42808e-05,5.42808e-05,5.42808e-05
74,2719.57,0.53877,0.90265,0.75262,0.89883,0.88151,0.81974,0.89585,0.75894,0.88529,0.82299,0.90116,0.70526,0.55685,0.88329,0.62607,0.89664,5.24097e-05,5.24097e-05,5.24097e-05
75,2756.52,0.5544,0.92546,0.76082,0.89629,0.83032,0.88073,0.90106,0.76785,0.83383,0.88398,0.90525,0.71106,0.55522,0.87041,0.61849,0.89777,5.05386e-05,5.05386e-05,5.05386e-05
76,2793.64,0.54012,0.89848,0.75145,0.89323,0.84398,0.86306,0.90058,0.76522,0.84752,0.86631,0.90414,0.7029,0.54969,0.87169,0.60979,0.89778,4.86675e-05,4.86675e-05,4.86675e-05
77,2820.28,0.54562,0.91,0.75552,0.89428,0.84893,0.85868,0.90081,0.76546,0.8523,0.86129,0.9041,0.70746,0.54409,0.85987,0.61158,0.89096,4.67964e-05,4.67964e-05,4.67964e-05
78,2848.39,0.54739,0.91907,0.74937,0.89557,0.84905,0.86168,0.90212,0.77402,0.85247,0.86421,0.90513,0.7091,0.53774,0.86624,0.60492,0.88488,4.49253e-05,4.49253e-05,4.49253e-05
79,2884.5,0.5355,0.90175,0.75577,0.8928,0.84245,0.86394,0.89987,0.76741,0.84784,0.86063,0.90321,0.70885,0.54372,0.86857,0.60527,0.88981,4.30542e-05,4.30542e-05,4.30542e-05
80,2920.36,0.55425,0.92159,0.76065,0.89782,0.85351,0.8578,0.89996,0.76957,0.85962,0.86024,0.90555,0.70501,0.53961,0.87779,0.60283,0.88571,4.11831e-05,4.11831e-05,4.11831e-05
81,2955.9,0.54247,0.91161,0.74661,0.90003,0.83254,0.87342,0.89936,0.76965,0.8357,0.87613,0.90422,0.70678,0.5355,0.86066,0.59812,0.88464,3.9312e-05,3.9312e-05,3.9312e-05
82,2992.15,0.5333,0.90914,0.73957,0.89512,0.83225,0.87102,0.90064,0.77257,0.83506,0.87372,0.90424,0.71122,0.5373,0.86705,0.59595,0.88336,3.74409e-05,3.74409e-05,3.74409e-05
83,3029.46,0.54356,0.90953,0.74229,0.89612,0.84038,0.87655,0.90505,0.77239,0.84349,0.87926,0.90668,0.70985,0.54262,0.86144,0.59417,0.88742,3.55698e-05,3.55698e-05,3.55698e-05
84,3066.2,0.52262,0.88544,0.72231,0.89118,0.86212,0.85018,0.90098,0.77004,0.86527,0.85289,0.90363,0.70769,0.54288,0.86869,0.60659,0.88786,3.36987e-05,3.36987e-05,3.36987e-05
85,3102.86,0.53772,0.91558,0.74141,0.89535,0.85302,0.85536,0.89988,0.77017,0.8562,0.85806,0.90291,0.70884,0.53937,0.86676,0.60115,0.88561,3.18276e-05,3.18276e-05,3.18276e-05
86,3131.38,0.53734,0.90707,0.74189,0.89669,0.83174,0.88639,0.90199,0.7721,0.83783,0.88773,0.90797,0.71151,0.53965,0.86679,0.59424,0.88876,2.99565e-05,2.99565e-05,2.99565e-05
87,3151.49,0.51809,0.89672,0.7236,0.88794,0.84375,0.88026,0.90471,0.77512,0.84909,0.88037,0.9056,0.71266,0.53513,0.85635,0.59492,0.88681,2.80854e-05,2.80854e-05,2.80854e-05
88,3171.38,0.52123,0.89645,0.72648,0.8937,0.84142,0.88167,0.89979,0.77046,0.84567,0.88558,0.90404,0.70868,0.53807,0.85498,0.598,0.88585,2.62143e-05,2.62143e-05,2.62143e-05
89,3191.32,0.51937,0.89155,0.71216,0.8896,0.85662,0.86741,0.9025,0.77359,0.85983,0.87011,0.90782,0.71448,0.53558,0.85887,0.5908,0.88507,2.43432e-05,2.43432e-05,2.43432e-05
90,3211.41,0.53274,0.89192,0.72657,0.8917,0.84981,0.86853,0.90134,0.77489,0.85307,0.87123,0.90447,0.71102,0.53341,0.85914,0.58401,0.88582,2.24721e-05,2.24721e-05,2.24721e-05
91,3270.08,0.51948,0.8985,0.82531,0.89607,0.81949,0.87582,0.8953,0.75829,0.82305,0.87644,0.89839,0.69773,0.55541,0.9095,0.63564,0.89789,2.0601e-05,2.0601e-05,2.0601e-05
92,3289.36,0.48862,0.83352,0.72703,0.87573,0.85461,0.84119,0.89749,0.76032,0.85797,0.84389,0.90147,0.70071,0.5579,0.91564,0.62701,0.89678,1.87299e-05,1.87299e-05,1.87299e-05
93,3308.74,0.49352,0.82098,0.71769,0.8778,0.8422,0.861,0.90132,0.76518,0.84545,0.8637,0.90543,0.70954,0.55151,0.89495,0.61641,0.8939,1.68588e-05,1.68588e-05,1.68588e-05
94,3328.13,0.47438,0.80185,0.69268,0.87181,0.85729,0.8679,0.9031,0.77052,0.86191,0.87181,0.90705,0.71277,0.54569,0.88497,0.60619,0.89095,1.49877e-05,1.49877e-05,1.49877e-05
95,3347.58,0.46969,0.79964,0.68089,0.86961,0.8486,0.86202,0.90429,0.76964,0.85039,0.86663,0.90593,0.71297,0.54179,0.88663,0.60414,0.88567,1.31166e-05,1.31166e-05,1.31166e-05
96,3366.75,0.46697,0.79076,0.67896,0.87036,0.86775,0.84292,0.90581,0.77315,0.87112,0.84563,0.90693,0.71258,0.5419,0.88604,0.59722,0.88858,1.12455e-05,1.12455e-05,1.12455e-05
97,3386.08,0.46355,0.78497,0.68713,0.87303,0.86996,0.84466,0.90729,0.7737,0.87336,0.84737,0.90739,0.71359,0.53776,0.88374,0.59518,0.88635,9.3744e-06,9.3744e-06,9.3744e-06
98,3405.36,0.45932,0.78429,0.6705,0.86309,0.8779,0.84302,0.90911,0.77657,0.88131,0.84573,0.90931,0.71672,0.53764,0.88462,0.59593,0.88635,7.5033e-06,7.5033e-06,7.5033e-06
99,3424.73,0.46554,0.78472,0.67267,0.87532,0.84367,0.87403,0.9094,0.77639,0.84712,0.87657,0.9099,0.71681,0.53758,0.88056,0.58901,0.8859,5.6322e-06,5.6322e-06,5.6322e-06
100,3444.1,0.45406,0.78011,0.66057,0.86065,0.85549,0.86731,0.9101,0.77862,0.85879,0.87001,0.91064,0.71898,0.53771,0.87971,0.5891,0.88607,3.7611e-06,3.7611e-06,3.7611e-06
