epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,613.748,0.64269,1.03609,1.07237,0.93397,0.72269,0.75488,0.79191,0.63771,0.72094,0.75432,0.79161,0.59522,0.66399,1.031,0.88032,0.94045,0.000131174,0.000131174,0.000131174
34,632.545,0.64634,1.04074,1.06353,0.93218,0.76783,0.75763,0.80335,0.64583,0.76709,0.7568,0.80367,0.61323,0.6567,1.01315,0.86737,0.93169,0.000129274,0.000129274,0.000129274
35,651.492,0.64257,1.01938,1.04601,0.92929,0.76601,0.73874,0.80039,0.64396,0.76533,0.73799,0.79851,0.59897,0.65251,1.00504,0.8691,0.92307,0.000127373,0.000127373,0.000127373
36,670.175,0.63386,1.02116,1.03247,0.92697,0.76589,0.73243,0.79593,0.64274,0.7664,0.7329,0.79729,0.59634,0.65133,1.00812,0.86098,0.92351,0.000125472,0.000125472,0.000125472
37,688.749,0.63279,1.03145,1.04887,0.92625,0.75283,0.75979,0.81265,0.65646,0.75638,0.75693,0.81095,0.61615,0.64557,1.0043,0.85407,0.92195,0.000123571,0.000123571,0.000123571
38,707.569,0.63458,1.01508,1.02078,0.926,0.76563,0.76551,0.8166,0.66171,0.76625,0.76598,0.81677,0.61498,0.64283,1.00686,0.83181,0.92404,0.00012167,0.00012167,0.00012167
39,726.347,0.62549,1.00258,0.98803,0.92545,0.78854,0.76564,0.81693,0.65957,0.78854,0.76564,0.81673,0.61508,0.64243,0.98692,0.8255,0.9197,0.00011977,0.00011977,0.00011977
40,745.166,0.62653,1.02509,0.9823,0.91822,0.7582,0.77351,0.81899,0.6624,0.75948,0.77475,0.82033,0.61485,0.63288,0.98723,0.83575,0.91622,0.000117869,0.000117869,0.000117869
41,763.921,0.63387,1.0118,0.9906,0.91965,0.78902,0.76257,0.82584,0.66766,0.80313,0.75035,0.82681,0.62757,0.64158,0.99007,0.81502,0.92661,0.000115968,0.000115968,0.000115968
42,782.555,0.62435,1.013,0.9693,0.92332,0.81237,0.747,0.82833,0.67627,0.81342,0.74725,0.82935,0.63528,0.64712,0.98612,0.82381,0.92995,0.000114067,0.000114067,0.000114067
43,801.769,0.61693,1.0096,0.95269,0.92155,0.78469,0.77218,0.83564,0.68635,0.78469,0.77218,0.83493,0.63871,0.63145,0.9958,0.76965,0.92536,0.000112166,0.000112166,0.000112166
44,820.409,0.60255,0.96658,0.93756,0.91327,0.82277,0.75106,0.83359,0.6772,0.82346,0.75471,0.83456,0.62697,0.64538,1.00869,0.7763,0.92703,0.000110266,0.000110266,0.000110266
45,838.996,0.61271,0.99175,0.94343,0.91621,0.765,0.80286,0.83784,0.68084,0.76415,0.80398,0.84121,0.63201,0.64308,1.01437,0.77333,0.92831,0.000108365,0.000108365,0.000108365
46,857.726,0.61026,0.9763,0.93548,0.91683,0.84535,0.75374,0.84033,0.68356,0.84667,0.75308,0.84074,0.63087,0.63283,1.0043,0.76203,0.91435,0.000106464,0.000106464,0.000106464
47,876.577,0.58812,0.97327,0.90885,0.91196,0.83045,0.77466,0.84491,0.6934,0.82983,0.77424,0.84516,0.64523,0.6127,0.97099,0.75086,0.91061,0.000104563,0.000104563,0.000104563
48,895.492,0.59863,0.9608,0.88738,0.90707,0.78153,0.79622,0.83716,0.68541,0.7815,0.79666,0.83815,0.63712,0.61613,0.98506,0.7623,0.91347,0.000102662,0.000102662,0.000102662
49,914.173,0.59496,0.97822,0.89517,0.91336,0.81358,0.77412,0.83959,0.6853,0.81321,0.77436,0.84019,0.63278,0.62394,0.99712,0.77296,0.90889,0.000100762,0.000100762,0.000100762
50,932.898,0.58232,0.95058,0.87586,0.91221,0.82412,0.76705,0.84396,0.6924,0.8246,0.76752,0.84478,0.64684,0.61919,0.96798,0.74239,0.9155,9.88608e-05,9.88608e-05,9.88608e-05
51,951.615,0.58298,0.96469,0.87748,0.9072,0.82286,0.78553,0.85568,0.70213,0.82338,0.786,0.85576,0.65277,0.61086,0.96471,0.73527,0.90876,9.696e-05,9.696e-05,9.696e-05
52,970.403,0.57726,0.95875,0.86803,0.91124,0.82007,0.7929,0.84994,0.69727,0.82053,0.79337,0.84982,0.6539,0.60912,0.96191,0.73097,0.90388,9.50592e-05,9.50592e-05,9.50592e-05
53,989.283,0.58612,0.95532,0.86749,0.90349,0.81057,0.80021,0.85061,0.69601,0.81057,0.80021,0.851,0.64603,0.61487,0.96472,0.74156,0.90926,9.31584e-05,9.31584e-05,9.31584e-05
54,1007.86,0.58573,0.96853,0.86573,0.9126,0.79546,0.83025,0.85127,0.70014,0.79546,0.83025,0.85213,0.65068,0.60592,0.95544,0.72937,0.90289,9.12576e-05,9.12576e-05,9.12576e-05
55,1026.5,0.57096,0.92538,0.8431,0.9054,0.80652,0.82116,0.85577,0.70212,0.80604,0.82068,0.85543,0.65437,0.61292,0.95719,0.73018,0.90714,8.93568e-05,8.93568e-05,8.93568e-05
56,1045.2,0.58187,0.94967,0.83054,0.90207,0.80448,0.80487,0.85006,0.69705,0.8046,0.80661,0.85092,0.65074,0.60879,0.95313,0.73096,0.90073,8.7456e-05,8.7456e-05,8.7456e-05
57,1063.86,0.58937,0.95376,0.84249,0.90683,0.8239,0.79109,0.85527,0.70532,0.82313,0.79135,0.85461,0.65904,0.60822,0.94061,0.73001,0.9032,8.55552e-05,8.55552e-05,8.55552e-05
58,1082.46,0.56981,0.92864,0.83157,0.90253,0.85538,0.79265,0.86281,0.71379,0.8452,0.79892,0.86494,0.66064,0.59181,0.94508,0.7123,0.89734,8.36544e-05,8.36544e-05,8.36544e-05
59,1101.3,0.56897,0.92705,0.81518,0.89972,0.84077,0.79029,0.86669,0.70639,0.84227,0.79183,0.86798,0.65652,0.62744,0.9789,0.72342,0.91294,8.17536e-05,8.17536e-05,8.17536e-05
60,1120.08,0.56182,0.922,0.80741,0.89664,0.8,0.81664,0.86249,0.71096,0.80045,0.81712,0.8636,0.66529,0.60681,0.94281,0.69596,0.90623,7.98528e-05,7.98528e-05,7.98528e-05
61,1138.85,0.55585,0.9202,0.801,0.89946,0.84485,0.7989,0.86559,0.71129,0.84394,0.79814,0.86357,0.6639,0.60357,0.94583,0.69786,0.90338,7.7952e-05,7.7952e-05,7.7952e-05
62,1157.63,0.56751,0.92078,0.81733,0.90197,0.83464,0.82909,0.86538,0.71323,0.83331,0.82787,0.86304,0.66104,0.59831,0.94804,0.67797,0.90098,7.60512e-05,7.60512e-05,7.60512e-05
63,1176.31,0.5504,0.90274,0.77925,0.89513,0.81578,0.81816,0.86624,0.71248,0.80986,0.82504,0.86667,0.66536,0.60796,0.95402,0.69527,0.90796,7.41504e-05,7.41504e-05,7.41504e-05
64,1195.1,0.55243,0.91838,0.78983,0.89822,0.83522,0.81446,0.8681,0.71766,0.8359,0.81464,0.86834,0.66816,0.59936,0.94999,0.69541,0.90375,7.22496e-05,7.22496e-05,7.22496e-05
65,1213.88,0.55195,0.92432,0.78223,0.89867,0.85739,0.81494,0.87407,0.72187,0.85794,0.81542,0.87483,0.67321,0.59467,0.94435,0.68379,0.90058,7.03488e-05,7.03488e-05,7.03488e-05
66,1232.5,0.56616,0.91825,0.79334,0.89674,0.80594,0.8356,0.8607,0.71215,0.80656,0.83573,0.86144,0.6664,0.59888,0.94239,0.69536,0.90472,6.8448e-05,6.8448e-05,6.8448e-05
67,1251.05,0.54587,0.89628,0.77815,0.90053,0.84201,0.818,0.87086,0.72122,0.8425,0.81847,0.87128,0.67163,0.59137,0.9415,0.67265,0.9034,6.65472e-05,6.65472e-05,6.65472e-05
68,1269.91,0.55062,0.91084,0.78933,0.89598,0.85076,0.82879,0.87727,0.72544,0.84862,0.82769,0.87565,0.67287,0.5912,0.92782,0.67093,0.90292,6.46464e-05,6.46464e-05,6.46464e-05
69,1288.7,0.55423,0.91115,0.78122,0.89168,0.85952,0.81178,0.87856,0.72621,0.85997,0.81225,0.87778,0.67994,0.58689,0.94485,0.66328,0.89879,6.27456e-05,6.27456e-05,6.27456e-05
70,1307.38,0.54776,0.91487,0.77144,0.89559,0.85279,0.81966,0.8798,0.72659,0.8536,0.82048,0.8794,0.68048,0.58444,0.94819,0.65832,0.90041,6.08448e-05,6.08448e-05,6.08448e-05
71,1326.21,0.53698,0.88567,0.75651,0.88725,0.82563,0.83093,0.88183,0.73597,0.82515,0.83203,0.88191,0.68728,0.57712,0.92702,0.66554,0.89677,5.8944e-05,5.8944e-05,5.8944e-05
72,1345.2,0.54346,0.90429,0.74931,0.89078,0.83617,0.84809,0.87966,0.72839,0.83517,0.84601,0.87813,0.67946,0.58659,0.94371,0.65486,0.90024,5.70432e-05,5.70432e-05,5.70432e-05
73,1364.07,0.53299,0.89,0.7652,0.89199,0.84013,0.82956,0.87519,0.72614,0.83935,0.83066,0.8748,0.67587,0.58007,0.95129,0.66765,0.89693,5.51424e-05,5.51424e-05,5.51424e-05
74,1382.85,0.55527,0.90631,0.76607,0.90187,0.83174,0.84113,0.87975,0.72946,0.83466,0.83691,0.87964,0.67848,0.58045,0.93792,0.67476,0.89546,5.32416e-05,5.32416e-05,5.32416e-05
75,1401.81,0.53523,0.88099,0.73992,0.89043,0.84697,0.83827,0.87872,0.7319,0.84928,0.83683,0.87776,0.68075,0.57947,0.93399,0.6486,0.89837,5.13408e-05,5.13408e-05,5.13408e-05
76,1420.61,0.53039,0.88349,0.73716,0.88499,0.84557,0.83641,0.8794,0.72937,0.84606,0.83688,0.87905,0.68047,0.58067,0.93004,0.65452,0.90027,4.944e-05,4.944e-05,4.944e-05
77,1439.31,0.5445,0.9062,0.74537,0.8992,0.84447,0.85202,0.87993,0.72901,0.84456,0.85148,0.88023,0.68392,0.58158,0.92197,0.66282,0.90132,4.75392e-05,4.75392e-05,4.75392e-05
78,1458.08,0.51772,0.85677,0.73154,0.88925,0.84875,0.83567,0.88192,0.73621,0.84891,0.83634,0.88337,0.68586,0.56839,0.9287,0.647,0.89487,4.56384e-05,4.56384e-05,4.56384e-05
79,1476.74,0.53547,0.90066,0.7358,0.88928,0.85087,0.84398,0.88715,0.73768,0.85261,0.84582,0.88884,0.68852,0.57475,0.93212,0.65031,0.89886,4.37376e-05,4.37376e-05,4.37376e-05
80,1495.46,0.52969,0.88445,0.73614,0.88796,0.844,0.84621,0.88153,0.73768,0.84417,0.84691,0.88224,0.68579,0.57478,0.92133,0.64265,0.89578,4.18368e-05,4.18368e-05,4.18368e-05
81,1514.31,0.52897,0.88474,0.72975,0.88836,0.83655,0.84622,0.87959,0.73343,0.83704,0.84669,0.87975,0.68673,0.57246,0.91621,0.65917,0.89446,3.9936e-05,3.9936e-05,3.9936e-05
82,1532.81,0.51854,0.86814,0.71584,0.88369,0.84136,0.8429,0.87612,0.72863,0.84184,0.84337,0.87582,0.67617,0.57113,0.92873,0.66243,0.8921,3.80352e-05,3.80352e-05,3.80352e-05
83,1551.38,0.53669,0.88203,0.72635,0.89255,0.83062,0.85877,0.88169,0.73351,0.83082,0.85858,0.87917,0.6815,0.57456,0.93049,0.6547,0.89545,3.61344e-05,3.61344e-05,3.61344e-05
84,1570.08,0.52283,0.85566,0.73039,0.88605,0.83167,0.85755,0.88173,0.73704,0.83249,0.85924,0.88117,0.68757,0.56597,0.9247,0.64943,0.89109,3.42336e-05,3.42336e-05,3.42336e-05
85,1588.97,0.53039,0.86615,0.71464,0.88439,0.83741,0.86291,0.88789,0.73991,0.83658,0.86216,0.88703,0.68722,0.57083,0.92827,0.65117,0.89467,3.23328e-05,3.23328e-05,3.23328e-05
86,1607.92,0.51313,0.8664,0.70954,0.88808,0.85124,0.84689,0.88835,0.7395,0.85176,0.84736,0.8883,0.69009,0.57014,0.92421,0.64352,0.89501,3.0432e-05,3.0432e-05,3.0432e-05
87,1626.58,0.52196,0.87653,0.7155,0.88694,0.85103,0.84357,0.88588,0.73846,0.85156,0.84404,0.88511,0.68827,0.56502,0.91836,0.64017,0.8928,2.85312e-05,2.85312e-05,2.85312e-05
88,1645.23,0.51411,0.86541,0.70192,0.88468,0.85622,0.83702,0.88808,0.74043,0.85676,0.8375,0.88847,0.69083,0.56717,0.91639,0.6385,0.89296,2.66304e-05,2.66304e-05,2.66304e-05
89,1663.72,0.51022,0.86927,0.70701,0.88422,0.84526,0.85514,0.88932,0.74295,0.84535,0.85382,0.88873,0.69333,0.56391,0.91688,0.63194,0.89172,2.47296e-05,2.47296e-05,2.47296e-05
90,1682.48,0.5223,0.88611,0.71144,0.88554,0.83474,0.85978,0.88303,0.73577,0.83271,0.8578,0.88175,0.68415,0.56848,0.91656,0.63726,0.8913,2.28288e-05,2.28288e-05,2.28288e-05
91,1724.85,0.51866,0.87435,0.82596,0.89052,0.81342,0.83172,0.86333,0.70814,0.81133,0.82888,0.8605,0.65917,0.60148,0.98181,0.69681,0.91484,2.0928e-05,2.0928e-05,2.0928e-05
92,1741.98,0.47696,0.80844,0.70994,0.87501,0.83381,0.83057,0.86604,0.70866,0.83437,0.83052,0.86509,0.66043,0.59573,0.97908,0.69713,0.9058,1.90272e-05,1.90272e-05,1.90272e-05
93,1759.36,0.47285,0.80542,0.69328,0.86823,0.83469,0.8447,0.87794,0.72379,0.83447,0.84502,0.87571,0.67359,0.58898,0.96894,0.67534,0.90345,1.71264e-05,1.71264e-05,1.71264e-05
94,1776.61,0.45842,0.77505,0.67259,0.86177,0.85999,0.82748,0.88163,0.72928,0.86041,0.82711,0.88169,0.68175,0.58485,0.95436,0.65861,0.90337,1.52256e-05,1.52256e-05,1.52256e-05
95,1794.01,0.46245,0.78025,0.6632,0.85914,0.84131,0.83808,0.87925,0.72931,0.84051,0.83701,0.87783,0.67789,0.58053,0.95059,0.66162,0.90189,1.33248e-05,1.33248e-05,1.33248e-05
96,1811.31,0.45263,0.77027,0.65818,0.85736,0.82435,0.84227,0.88008,0.72805,0.82793,0.84535,0.88274,0.67641,0.57934,0.95581,0.65606,0.8999,1.1424e-05,1.1424e-05,1.1424e-05
97,1828.93,0.46205,0.78059,0.67274,0.86573,0.8133,0.85429,0.87911,0.72894,0.81344,0.85677,0.88012,0.68134,0.57585,0.94775,0.65733,0.89793,9.5232e-06,9.5232e-06,9.5232e-06
98,1847.16,0.44307,0.76862,0.65597,0.85195,0.82863,0.85155,0.88336,0.73335,0.82996,0.85293,0.88427,0.68167,0.5762,0.94727,0.65514,0.89801,7.6224e-06,7.6224e-06,7.6224e-06
99,1865.27,0.45178,0.76082,0.65501,0.86203,0.84653,0.83572,0.88585,0.73555,0.83681,0.84539,0.88603,0.68488,0.57039,0.93796,0.64773,0.89409,5.7216e-06,5.7216e-06,5.7216e-06
100,1883.29,0.44394,0.75471,0.64408,0.85426,0.83999,0.8382,0.8862,0.73681,0.83552,0.84439,0.88629,0.68607,0.57139,0.9369,0.64787,0.89481,3.8208e-06,3.8208e-06,3.8208e-06
