epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,649.686,0.65666,1.05184,1.04901,0.93,0.74505,0.80627,0.84054,0.69805,0.74759,0.80996,0.84325,0.65647,0.60828,0.92987,0.78289,0.91141,0.000127373,0.000127373,0.000127373
36,668.368,0.63918,1.03266,1.05005,0.92917,0.74852,0.81436,0.8403,0.69658,0.75134,0.81903,0.84445,0.6557,0.60998,0.92603,0.79478,0.91332,0.000125472,0.000125472,0.000125472
37,686.406,0.63282,1.02317,1.02005,0.92848,0.72958,0.81756,0.83941,0.70027,0.73536,0.82405,0.84701,0.65901,0.59023,0.90016,0.78684,0.90686,0.000123571,0.000123571,0.000123571
38,704.711,0.64396,1.01369,1.01398,0.9258,0.70274,0.83935,0.83587,0.69773,0.70372,0.84062,0.83981,0.64651,0.58429,0.90917,0.77579,0.89776,0.00012167,0.00012167,0.00012167
39,723.21,0.63771,1.02577,1.01549,0.92517,0.7922,0.77931,0.83976,0.69973,0.79657,0.78356,0.84426,0.65574,0.59873,0.90637,0.76955,0.90904,0.00011977,0.00011977,0.00011977
40,742.041,0.62321,1.01177,1.00062,0.92216,0.76964,0.81503,0.84493,0.70818,0.77736,0.81719,0.84945,0.65486,0.5898,0.91649,0.76347,0.90692,0.000117869,0.000117869,0.000117869
41,760.493,0.62733,1.02212,0.98679,0.9235,0.78794,0.7851,0.84954,0.71106,0.79476,0.79177,0.85486,0.65848,0.59538,0.91147,0.75892,0.90426,0.000115968,0.000115968,0.000115968
42,779.112,0.61764,0.99928,0.97434,0.9197,0.74281,0.83385,0.85329,0.71425,0.74851,0.83977,0.85802,0.66563,0.5942,0.90021,0.75137,0.9052,0.000114067,0.000114067,0.000114067
43,797.883,0.6113,0.9874,0.96635,0.92414,0.73798,0.85347,0.83866,0.69775,0.74543,0.86061,0.84692,0.65236,0.59158,0.92799,0.76051,0.9054,0.000112166,0.000112166,0.000112166
44,816.736,0.60727,0.9869,0.93141,0.91069,0.77919,0.82632,0.8581,0.71203,0.78592,0.83268,0.86398,0.65748,0.5954,0.9233,0.73846,0.90587,0.000110266,0.000110266,0.000110266
45,835.11,0.6162,0.99374,0.94331,0.91733,0.77679,0.84502,0.86967,0.73164,0.77695,0.84597,0.87177,0.67385,0.5792,0.90724,0.70754,0.89613,0.000108365,0.000108365,0.000108365
46,853.346,0.61035,0.97674,0.92089,0.91261,0.78329,0.83705,0.86952,0.73524,0.78649,0.84055,0.87219,0.68529,0.57168,0.90125,0.69179,0.89554,0.000106464,0.000106464,0.000106464
47,872.237,0.61255,0.99462,0.91746,0.9152,0.79807,0.82385,0.86406,0.72343,0.7983,0.82403,0.8662,0.67316,0.591,0.89772,0.73864,0.898,0.000104563,0.000104563,0.000104563
48,890.561,0.59366,0.96256,0.89706,0.90269,0.81686,0.82432,0.87332,0.73141,0.81793,0.82287,0.87265,0.67801,0.57663,0.9039,0.69125,0.89395,0.000102662,0.000102662,0.000102662
49,908.818,0.59623,0.97403,0.90447,0.91364,0.78494,0.84332,0.86914,0.72928,0.78698,0.8444,0.87236,0.67693,0.57753,0.89497,0.6914,0.89637,0.000100762,0.000100762,0.000100762
50,927.366,0.58441,0.97146,0.8712,0.91085,0.79422,0.83265,0.86725,0.72471,0.83049,0.80393,0.86933,0.67944,0.585,0.89396,0.71657,0.90399,9.88608e-05,9.88608e-05,9.88608e-05
51,946.06,0.58063,0.94622,0.8879,0.90368,0.81296,0.83816,0.87284,0.73067,0.81282,0.84092,0.87763,0.67886,0.57817,0.89615,0.69885,0.89237,9.696e-05,9.696e-05,9.696e-05
52,964.291,0.60208,0.99029,0.87757,0.91393,0.80735,0.83761,0.87315,0.73859,0.80735,0.83795,0.87478,0.68493,0.56331,0.918,0.66988,0.88692,9.50592e-05,9.50592e-05,9.50592e-05
53,982.399,0.59141,0.95846,0.86819,0.90588,0.81088,0.83863,0.87618,0.74286,0.81029,0.83878,0.87828,0.68773,0.55617,0.89518,0.67152,0.88793,9.31584e-05,9.31584e-05,9.31584e-05
54,1000.86,0.58414,0.94987,0.85532,0.90353,0.81668,0.81632,0.88151,0.74483,0.81857,0.8177,0.88495,0.7017,0.5619,0.89123,0.66173,0.8855,9.12576e-05,9.12576e-05,9.12576e-05
55,1019.66,0.57978,0.94966,0.8529,0.90401,0.83011,0.82857,0.88625,0.75313,0.83367,0.83326,0.89007,0.69614,0.55678,0.89579,0.65253,0.88903,8.93568e-05,8.93568e-05,8.93568e-05
56,1038.35,0.58485,0.95913,0.8468,0.90355,0.82314,0.83343,0.88381,0.75083,0.82452,0.83433,0.88493,0.69379,0.55637,0.88459,0.64759,0.88731,8.7456e-05,8.7456e-05,8.7456e-05
57,1056.93,0.58135,0.95327,0.85072,0.90634,0.7885,0.8591,0.86996,0.73921,0.79275,0.86373,0.87618,0.68609,0.55984,0.89314,0.65985,0.89022,8.55552e-05,8.55552e-05,8.55552e-05
58,1075.19,0.57796,0.95457,0.84028,0.90631,0.81907,0.86105,0.88322,0.75063,0.8171,0.87014,0.88889,0.693,0.55477,0.88559,0.65376,0.88676,8.36544e-05,8.36544e-05,8.36544e-05
59,1093.28,0.58241,0.96049,0.81358,0.90674,0.81683,0.8611,0.88726,0.75193,0.82156,0.86546,0.89141,0.69995,0.55815,0.88678,0.65418,0.88945,8.17536e-05,8.17536e-05,8.17536e-05
60,1111.91,0.57055,0.9406,0.82959,0.89371,0.79246,0.86029,0.88056,0.74795,0.79492,0.85961,0.88413,0.69492,0.5522,0.87636,0.6455,0.88538,7.98528e-05,7.98528e-05,7.98528e-05
61,1130.54,0.57296,0.93649,0.82602,0.90314,0.80584,0.86797,0.88806,0.75106,0.80658,0.86911,0.88944,0.69562,0.55718,0.87861,0.64761,0.88321,7.7952e-05,7.7952e-05,7.7952e-05
62,1149.25,0.57235,0.91571,0.81061,0.89879,0.84014,0.83291,0.88433,0.74952,0.84114,0.83437,0.88665,0.70052,0.54331,0.86156,0.63455,0.88011,7.60512e-05,7.60512e-05,7.60512e-05
63,1167.51,0.5617,0.9426,0.79577,0.89788,0.8155,0.85807,0.89083,0.7579,0.83834,0.83929,0.89349,0.69458,0.54637,0.87605,0.65113,0.8764,7.41504e-05,7.41504e-05,7.41504e-05
64,1186.09,0.55579,0.91266,0.78237,0.89399,0.82044,0.85184,0.88592,0.75699,0.82523,0.85577,0.89138,0.69994,0.53497,0.8602,0.63491,0.8731,7.22496e-05,7.22496e-05,7.22496e-05
65,1204.86,0.5683,0.93683,0.79392,0.89322,0.84348,0.84429,0.89028,0.75841,0.84789,0.84815,0.89566,0.70372,0.54458,0.8636,0.63107,0.87981,7.03488e-05,7.03488e-05,7.03488e-05
66,1223.66,0.56311,0.92233,0.79774,0.89515,0.82166,0.85952,0.89342,0.76271,0.82365,0.86401,0.89905,0.71035,0.54558,0.87217,0.63662,0.88278,6.8448e-05,6.8448e-05,6.8448e-05
67,1242.26,0.54866,0.90989,0.77101,0.89705,0.8114,0.8799,0.89364,0.75778,0.81606,0.88463,0.90019,0.70857,0.54239,0.86324,0.62713,0.87693,6.65472e-05,6.65472e-05,6.65472e-05
68,1261.19,0.55536,0.92972,0.78083,0.89197,0.84489,0.85606,0.89784,0.76374,0.84823,0.85851,0.90077,0.71331,0.54538,0.85995,0.62552,0.88032,6.46464e-05,6.46464e-05,6.46464e-05
69,1280.1,0.5566,0.91703,0.7723,0.8902,0.84136,0.85,0.89876,0.76715,0.84249,0.85172,0.90308,0.70418,0.545,0.87115,0.62815,0.88013,6.27456e-05,6.27456e-05,6.27456e-05
70,1298.74,0.55178,0.91433,0.77388,0.89231,0.81503,0.88246,0.89358,0.76103,0.81553,0.88454,0.89896,0.703,0.54453,0.88584,0.62914,0.87581,6.08448e-05,6.08448e-05,6.08448e-05
71,1317.6,0.53999,0.90325,0.75421,0.88629,0.84208,0.85328,0.89335,0.76371,0.8487,0.85292,0.89795,0.70831,0.54129,0.85418,0.62714,0.8765,5.8944e-05,5.8944e-05,5.8944e-05
72,1336.34,0.55597,0.91913,0.75946,0.88823,0.8459,0.8579,0.90033,0.76716,0.85269,0.86081,0.90661,0.71409,0.53196,0.84799,0.60861,0.87189,5.70432e-05,5.70432e-05,5.70432e-05
73,1354.98,0.54143,0.91379,0.76539,0.88711,0.83393,0.8621,0.89862,0.77005,0.83585,0.86318,0.9031,0.71588,0.53298,0.84487,0.60659,0.87192,5.51424e-05,5.51424e-05,5.51424e-05
74,1373.7,0.53509,0.88855,0.74294,0.88917,0.84731,0.8577,0.90362,0.77175,0.84885,0.85921,0.90634,0.71705,0.53373,0.8609,0.60435,0.87228,5.32416e-05,5.32416e-05,5.32416e-05
75,1392.46,0.54945,0.9068,0.75466,0.88846,0.83271,0.86582,0.9017,0.77165,0.84667,0.85534,0.90375,0.71541,0.53498,0.85843,0.61413,0.87492,5.13408e-05,5.13408e-05,5.13408e-05
76,1410.98,0.53745,0.88862,0.74555,0.88547,0.84527,0.85387,0.89756,0.76924,0.84594,0.85612,0.90152,0.71319,0.53125,0.85708,0.60564,0.87031,4.944e-05,4.944e-05,4.944e-05
77,1429.43,0.53655,0.89395,0.74359,0.88303,0.83421,0.86322,0.89999,0.77392,0.83574,0.86468,0.90421,0.71665,0.53302,0.8442,0.60501,0.8748,4.75392e-05,4.75392e-05,4.75392e-05
78,1448.24,0.53991,0.90127,0.7353,0.8859,0.83449,0.87719,0.89994,0.77318,0.83558,0.87995,0.90301,0.71617,0.53025,0.84545,0.60361,0.87014,4.56384e-05,4.56384e-05,4.56384e-05
79,1467.08,0.53296,0.88509,0.74581,0.88501,0.85467,0.86043,0.90333,0.77536,0.85432,0.8618,0.9074,0.71703,0.5279,0.85305,0.61426,0.86847,4.37376e-05,4.37376e-05,4.37376e-05
80,1486.08,0.54794,0.90624,0.74723,0.88736,0.83835,0.85729,0.8985,0.76996,0.84366,0.85736,0.90366,0.70865,0.53115,0.87191,0.61542,0.86963,4.18368e-05,4.18368e-05,4.18368e-05
81,1504.83,0.53488,0.90355,0.73045,0.88953,0.84576,0.86307,0.89999,0.7754,0.84879,0.86724,0.90383,0.71732,0.52594,0.84147,0.6104,0.86587,3.9936e-05,3.9936e-05,3.9936e-05
82,1523.47,0.52493,0.89654,0.72599,0.88449,0.85103,0.8622,0.90075,0.77413,0.85536,0.86454,0.90634,0.72045,0.52857,0.84251,0.60165,0.8689,3.80352e-05,3.80352e-05,3.80352e-05
83,1542.28,0.5378,0.89511,0.73764,0.88422,0.85587,0.8508,0.90383,0.77905,0.85391,0.8589,0.90702,0.71703,0.52542,0.84554,0.59793,0.86804,3.61344e-05,3.61344e-05,3.61344e-05
84,1560.95,0.51399,0.86713,0.70936,0.87969,0.85765,0.86179,0.89991,0.77843,0.86209,0.86586,0.90404,0.7162,0.52192,0.84825,0.59459,0.86743,3.42336e-05,3.42336e-05,3.42336e-05
85,1579.68,0.53125,0.90199,0.72934,0.88484,0.86326,0.86036,0.90309,0.7771,0.86723,0.8635,0.90707,0.7162,0.52453,0.85588,0.59833,0.86728,3.23328e-05,3.23328e-05,3.23328e-05
86,1598.24,0.52682,0.88653,0.7271,0.88473,0.84189,0.87978,0.90656,0.78143,0.84655,0.88226,0.91138,0.72187,0.51767,0.85021,0.58616,0.86638,3.0432e-05,3.0432e-05,3.0432e-05
87,1616.92,0.51274,0.87836,0.70737,0.87889,0.8446,0.87265,0.90242,0.78105,0.84849,0.8745,0.90693,0.71656,0.51038,0.83876,0.59261,0.86223,2.85312e-05,2.85312e-05,2.85312e-05
88,1635.51,0.51547,0.87841,0.71573,0.88309,0.85745,0.86615,0.90499,0.78321,0.86276,0.86918,0.91014,0.71983,0.51323,0.83706,0.59468,0.8618,2.66304e-05,2.66304e-05,2.66304e-05
89,1653.94,0.51846,0.87775,0.70084,0.88186,0.84693,0.87421,0.90454,0.78202,0.85135,0.87622,0.90904,0.72108,0.51372,0.83686,0.58758,0.86208,2.47296e-05,2.47296e-05,2.47296e-05
90,1672.58,0.52377,0.87904,0.70956,0.87923,0.87186,0.84894,0.90584,0.78381,0.87614,0.853,0.91031,0.72431,0.50969,0.83631,0.58205,0.85817,2.28288e-05,2.28288e-05,2.28288e-05
91,1715.3,0.51272,0.8785,0.8164,0.8821,0.8416,0.84576,0.89269,0.75666,0.84395,0.84775,0.89576,0.69813,0.53974,0.89711,0.64072,0.87346,2.0928e-05,2.0928e-05,2.0928e-05
92,1732.98,0.47966,0.82153,0.71268,0.86338,0.83669,0.86205,0.89314,0.75762,0.84118,0.8659,0.89918,0.69918,0.53911,0.89037,0.62591,0.87047,1.90272e-05,1.90272e-05,1.90272e-05
93,1750.41,0.48157,0.81042,0.70094,0.8615,0.82729,0.88342,0.89531,0.76288,0.83139,0.88659,0.9022,0.70711,0.53707,0.8796,0.61528,0.87228,1.71264e-05,1.71264e-05,1.71264e-05
94,1767.77,0.46675,0.78672,0.68185,0.85972,0.8325,0.88372,0.89837,0.77091,0.83678,0.88778,0.9051,0.70914,0.52535,0.8699,0.60825,0.86549,1.52256e-05,1.52256e-05,1.52256e-05
95,1785.26,0.46425,0.79189,0.66739,0.85778,0.82009,0.88765,0.90079,0.77255,0.82439,0.89109,0.90662,0.71152,0.5254,0.87261,0.60313,0.86659,1.33248e-05,1.33248e-05,1.33248e-05
96,1802.61,0.45468,0.77726,0.66117,0.85374,0.85496,0.86008,0.90082,0.77216,0.86011,0.86275,0.90716,0.71245,0.52396,0.87009,0.59941,0.86743,1.1424e-05,1.1424e-05,1.1424e-05
97,1820.04,0.45553,0.77664,0.67086,0.85891,0.85106,0.86594,0.90047,0.77318,0.85542,0.87001,0.90724,0.71273,0.52038,0.86733,0.59712,0.8641,9.5232e-06,9.5232e-06,9.5232e-06
98,1837.43,0.45342,0.77815,0.65764,0.85193,0.85566,0.86835,0.90238,0.77729,0.86298,0.87043,0.90887,0.71203,0.51945,0.86693,0.59743,0.86326,7.6224e-06,7.6224e-06,7.6224e-06
99,1854.81,0.45191,0.7719,0.65445,0.8603,0.85939,0.86077,0.90172,0.7761,0.86404,0.86483,0.90841,0.71077,0.51576,0.866,0.5939,0.86193,5.7216e-06,5.7216e-06,5.7216e-06
100,1872.53,0.44591,0.76914,0.64177,0.84834,0.86293,0.85982,0.90415,0.77693,0.86752,0.86389,0.90996,0.71469,0.5156,0.86496,0.59211,0.86201,3.8208e-06,3.8208e-06,3.8208e-06
