epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,200.591,0.66379,1.02015,1.2182,0.95058,0.72748,0.68539,0.74173,0.61322,0.73104,0.68417,0.74326,0.59338,0.67321,1.06074,1.11442,0.96091,0.000251026,0.000251026,0.000251026
22,210.374,0.65015,1.05208,1.19253,0.93432,0.7844,0.71065,0.78563,0.65046,0.78535,0.71181,0.78751,0.62964,0.66224,1.06836,1.01996,0.95331,0.000247927,0.000247927,0.000247927
23,220.041,0.65598,1.04979,1.17566,0.93753,0.7143,0.69839,0.75611,0.62888,0.71544,0.69954,0.75858,0.60293,0.68095,1.07924,1.06683,0.95878,0.000244829,0.000244829,0.000244829
24,229.629,0.63376,1.0016,1.12905,0.93453,0.85928,0.68439,0.80311,0.66685,0.86043,0.68555,0.80508,0.63567,0.6671,1.06754,0.99924,0.9547,0.00024173,0.00024173,0.00024173
25,239.282,0.63569,1.01877,1.11713,0.93719,0.77092,0.74677,0.80668,0.66747,0.77092,0.74677,0.80751,0.63404,0.64811,1.04686,1.01836,0.94512,0.000238631,0.000238631,0.000238631
26,248.887,0.62973,0.99112,1.09499,0.92881,0.77537,0.71934,0.79224,0.65492,0.77692,0.72359,0.79349,0.6315,0.66243,1.02361,1.05816,0.95106,0.000235533,0.000235533,0.000235533
27,258.592,0.61088,0.98678,1.05119,0.92785,0.80377,0.73683,0.80829,0.67142,0.80377,0.73683,0.80883,0.64515,0.64861,1.00718,1.00489,0.94582,0.000232434,0.000232434,0.000232434
28,268.312,0.60337,0.97529,1.01298,0.92364,0.78834,0.66183,0.78396,0.64302,0.79153,0.66468,0.78619,0.60928,0.67856,1.08553,1.06912,0.95596,0.000229335,0.000229335,0.000229335
29,277.865,0.61089,0.9624,1.02904,0.9211,0.77749,0.75029,0.80726,0.67125,0.7764,0.75065,0.80884,0.63683,0.66107,1.03564,1.01037,0.9469,0.000226236,0.000226236,0.000226236
30,287.334,0.58877,0.97174,1.02235,0.9106,0.79924,0.76647,0.82072,0.68368,0.80195,0.76848,0.82428,0.64672,0.65067,1.03577,0.94838,0.93505,0.000223138,0.000223138,0.000223138
31,296.871,0.60002,0.96526,0.98537,0.92061,0.84021,0.75591,0.83047,0.67602,0.84146,0.75706,0.83188,0.63677,0.68242,1.10869,0.92946,0.95531,0.000220039,0.000220039,0.000220039
32,306.278,0.60388,0.96758,0.98619,0.91709,0.82298,0.76576,0.83106,0.69039,0.82516,0.76849,0.83352,0.65583,0.65112,1.04414,0.92192,0.94897,0.00021694,0.00021694,0.00021694
33,316.059,0.59887,0.97793,0.93824,0.91662,0.82064,0.76409,0.8279,0.6895,0.82427,0.76757,0.83177,0.64981,0.64954,1.03425,0.95168,0.94027,0.000213842,0.000213842,0.000213842
34,325.661,0.58514,0.95929,0.94145,0.91502,0.83168,0.77141,0.83959,0.7048,0.83212,0.77338,0.84185,0.67371,0.63228,1.00898,0.92454,0.93619,0.000210743,0.000210743,0.000210743
35,335.241,0.59956,0.96531,0.94,0.91224,0.82407,0.74888,0.82619,0.69562,0.82806,0.75152,0.82764,0.66712,0.62886,1.03245,0.9244,0.93343,0.000207644,0.000207644,0.000207644
36,344.9,0.58253,0.93076,0.92515,0.91945,0.88495,0.75089,0.84898,0.70481,0.88517,0.75406,0.85028,0.67572,0.6491,1.04306,0.88998,0.94816,0.000204545,0.000204545,0.000204545
37,354.431,0.57179,0.90856,0.88471,0.90353,0.83562,0.78671,0.84907,0.70954,0.83479,0.78816,0.85197,0.67523,0.63942,1.01428,0.86578,0.93797,0.000201447,0.000201447,0.000201447
38,364.089,0.56648,0.91653,0.86646,0.90698,0.84419,0.78781,0.8612,0.72993,0.84548,0.79083,0.86286,0.68923,0.6168,1.01834,0.82245,0.92333,0.000198348,0.000198348,0.000198348
39,373.847,0.56244,0.9051,0.87775,0.89793,0.87866,0.76788,0.85981,0.72629,0.88143,0.7702,0.86092,0.69244,0.60984,0.98716,0.82053,0.92374,0.000195249,0.000195249,0.000195249
40,383.391,0.56492,0.89673,0.86281,0.91486,0.87146,0.77714,0.85928,0.71864,0.87027,0.77612,0.85893,0.69164,0.6192,0.99348,0.82962,0.92984,0.000192151,0.000192151,0.000192151
41,393.006,0.56746,0.88514,0.85593,0.90306,0.82918,0.76428,0.83376,0.6973,0.83059,0.76544,0.83512,0.66821,0.63017,1.02217,0.91903,0.94231,0.000189052,0.000189052,0.000189052
42,402.771,0.57832,0.92005,0.87789,0.90704,0.86322,0.77745,0.86087,0.72234,0.86536,0.77695,0.86183,0.68677,0.61972,1.01981,0.8498,0.93256,0.000185953,0.000185953,0.000185953
43,412.468,0.54276,0.90067,0.84578,0.89967,0.85341,0.79095,0.86249,0.72689,0.84612,0.79835,0.86456,0.69059,0.61261,1.01358,0.86297,0.93225,0.000182855,0.000182855,0.000182855
44,422.188,0.54983,0.89902,0.82694,0.89947,0.88105,0.7817,0.87149,0.72397,0.88253,0.78286,0.87231,0.68132,0.6201,1.01157,0.80877,0.92594,0.000179756,0.000179756,0.000179756
45,431.834,0.5501,0.88478,0.81841,0.89693,0.83855,0.81936,0.86998,0.72869,0.83972,0.82052,0.87146,0.68784,0.61788,1.00253,0.81136,0.9316,0.000176657,0.000176657,0.000176657
46,441.509,0.54584,0.89391,0.80289,0.88867,0.89201,0.79431,0.87004,0.72688,0.8934,0.79546,0.87101,0.7004,0.61974,0.95682,0.80602,0.94222,0.000173559,0.000173559,0.000173559
47,451.104,0.54102,0.86536,0.80501,0.8962,0.8668,0.80136,0.87432,0.73279,0.87147,0.80373,0.87516,0.69514,0.61232,1.01259,0.79116,0.93525,0.00017046,0.00017046,0.00017046
48,460.786,0.54005,0.89138,0.76936,0.89728,0.85382,0.80792,0.87606,0.73004,0.85506,0.80908,0.87709,0.68225,0.61868,1.01496,0.81477,0.92956,0.000167361,0.000167361,0.000167361
49,470.445,0.53847,0.88792,0.79196,0.89037,0.85984,0.81359,0.8753,0.73295,0.86115,0.81475,0.8772,0.69358,0.60956,1.0364,0.79475,0.92278,0.000164262,0.000164262,0.000164262
50,480.072,0.54075,0.87535,0.78732,0.89748,0.87065,0.81411,0.88328,0.73856,0.87354,0.81576,0.88651,0.69969,0.60632,0.9961,0.76983,0.92485,0.000161164,0.000161164,0.000161164
51,489.702,0.52983,0.87121,0.75677,0.89161,0.82885,0.85403,0.88851,0.73893,0.88229,0.81381,0.88944,0.6978,0.62466,1.02165,0.77811,0.93587,0.000158065,0.000158065,0.000158065
52,499.353,0.52408,0.85811,0.75063,0.88886,0.86544,0.80423,0.87357,0.7298,0.8666,0.80539,0.87668,0.6941,0.61143,1.01044,0.79483,0.92546,0.000154966,0.000154966,0.000154966
53,509.028,0.53014,0.84658,0.76994,0.89244,0.86183,0.81645,0.87981,0.7292,0.86184,0.81592,0.88124,0.69477,0.61398,1.004,0.82378,0.92845,0.000151868,0.000151868,0.000151868
54,518.687,0.5166,0.8492,0.73556,0.88871,0.88543,0.83801,0.89614,0.7443,0.88106,0.83457,0.89564,0.70986,0.60823,0.99993,0.7587,0.92623,0.000148769,0.000148769,0.000148769
55,528.187,0.52517,0.84534,0.72502,0.88049,0.87084,0.82909,0.89036,0.74084,0.87214,0.83025,0.89272,0.70864,0.6146,1.02055,0.76768,0.93537,0.00014567,0.00014567,0.00014567
56,537.692,0.53626,0.89183,0.7525,0.89987,0.87244,0.83877,0.89266,0.74799,0.87521,0.84091,0.89601,0.71348,0.61308,0.99698,0.76312,0.93308,0.000142572,0.000142572,0.000142572
57,547.279,0.5118,0.83603,0.72167,0.8769,0.88241,0.8275,0.89235,0.74968,0.8848,0.8272,0.89359,0.71351,0.5935,0.98055,0.75978,0.92175,0.000139473,0.000139473,0.000139473
58,556.924,0.51876,0.84866,0.73282,0.88873,0.87622,0.82436,0.88212,0.74402,0.87757,0.82552,0.88473,0.70617,0.59767,0.97005,0.78135,0.91916,0.000136374,0.000136374,0.000136374
59,566.645,0.49714,0.82867,0.70168,0.87965,0.88003,0.82927,0.8965,0.75237,0.88282,0.83145,0.89955,0.71447,0.598,0.98515,0.74989,0.92106,0.000133275,0.000133275,0.000133275
60,576.238,0.51065,0.83449,0.71156,0.89265,0.89972,0.80187,0.88659,0.74379,0.9013,0.80391,0.88828,0.70563,0.60133,0.99149,0.76498,0.92463,0.000130177,0.000130177,0.000130177
61,585.893,0.51907,0.83482,0.71766,0.87991,0.89375,0.80582,0.8919,0.75324,0.89505,0.80698,0.89432,0.71423,0.59777,0.98548,0.75009,0.92,0.000127078,0.000127078,0.000127078
62,595.452,0.51845,0.84815,0.72082,0.88602,0.87257,0.831,0.89526,0.75107,0.86895,0.82957,0.8975,0.71638,0.59389,0.97073,0.75056,0.92027,0.000123979,0.000123979,0.000123979
63,605.136,0.49416,0.82198,0.70487,0.88212,0.87455,0.8475,0.89334,0.74901,0.87593,0.84866,0.89543,0.70816,0.58884,0.97115,0.72695,0.91411,0.000120881,0.000120881,0.000120881
64,614.729,0.49418,0.82443,0.69364,0.87369,0.8699,0.86047,0.89851,0.75427,0.86816,0.85831,0.89918,0.71917,0.58727,0.96501,0.72695,0.91469,0.000117782,0.000117782,0.000117782
65,624.394,0.49364,0.81787,0.69296,0.8765,0.90685,0.83412,0.89691,0.75547,0.9105,0.83362,0.9,0.71594,0.57833,0.96664,0.72953,0.91235,0.000114683,0.000114683,0.000114683
66,633.969,0.5099,0.84285,0.69651,0.88259,0.88783,0.84738,0.89988,0.75123,0.88914,0.84854,0.90248,0.71201,0.60039,0.99424,0.71376,0.92562,0.000111585,0.000111585,0.000111585
67,643.693,0.49203,0.81947,0.67254,0.88046,0.87761,0.85911,0.90231,0.75851,0.87685,0.86139,0.90585,0.70734,0.58836,1.01558,0.71694,0.91613,0.000108486,0.000108486,0.000108486
68,653.216,0.49176,0.82535,0.68041,0.87863,0.88989,0.86331,0.90769,0.76616,0.89147,0.86421,0.90995,0.72311,0.59371,0.99417,0.71849,0.92143,0.000105387,0.000105387,0.000105387
69,662.948,0.49919,0.84067,0.67913,0.87117,0.89897,0.85394,0.9062,0.76971,0.8963,0.85246,0.90812,0.73617,0.58764,0.97214,0.72056,0.91735,0.000102288,0.000102288,0.000102288
70,672.687,0.49721,0.8255,0.67406,0.87166,0.89363,0.8486,0.90451,0.76024,0.89497,0.8503,0.9086,0.72284,0.58593,0.98809,0.72044,0.92308,9.91897e-05,9.91897e-05,9.91897e-05
71,682.326,0.48509,0.7859,0.65267,0.87214,0.8905,0.85224,0.90719,0.76123,0.89179,0.8534,0.9101,0.71943,0.58898,0.97823,0.70855,0.91846,9.6091e-05,9.6091e-05,9.6091e-05
72,692.029,0.48532,0.80211,0.65082,0.88706,0.90411,0.84378,0.9098,0.77281,0.90673,0.8461,0.91337,0.73426,0.57841,0.95242,0.69348,0.91759,9.29923e-05,9.29923e-05,9.29923e-05
73,701.681,0.47312,0.77276,0.64575,0.87252,0.90477,0.84358,0.90682,0.76791,0.90736,0.8459,0.91162,0.73217,0.57792,0.95145,0.70213,0.91508,8.98936e-05,8.98936e-05,8.98936e-05
74,711.563,0.47822,0.79297,0.65684,0.8709,0.88101,0.84687,0.90287,0.76785,0.85596,0.86896,0.90494,0.72809,0.5758,0.95885,0.70512,0.9149,8.67949e-05,8.67949e-05,8.67949e-05
75,721.124,0.48449,0.80117,0.64449,0.86645,0.89637,0.83815,0.90499,0.76729,0.89333,0.83754,0.9059,0.72622,0.58215,0.96088,0.70655,0.9212,8.36962e-05,8.36962e-05,8.36962e-05
76,730.72,0.46726,0.78376,0.62904,0.87045,0.88008,0.85956,0.91075,0.771,0.88133,0.86071,0.91259,0.74387,0.5837,0.93945,0.6951,0.92377,8.05975e-05,8.05975e-05,8.05975e-05
77,740.375,0.48381,0.8107,0.64448,0.87429,0.88342,0.84518,0.90564,0.76694,0.88477,0.84634,0.90798,0.73843,0.57174,0.94876,0.6936,0.92091,7.74988e-05,7.74988e-05,7.74988e-05
78,750.015,0.47815,0.79179,0.64946,0.8666,0.89323,0.83488,0.90052,0.76097,0.8596,0.86362,0.90213,0.71998,0.58144,0.99989,0.70294,0.92383,7.44001e-05,7.44001e-05,7.44001e-05
79,759.599,0.46455,0.7807,0.6285,0.86678,0.90047,0.84797,0.90756,0.77196,0.90191,0.84913,0.91012,0.73783,0.57636,0.96045,0.68772,0.92433,7.13014e-05,7.13014e-05,7.13014e-05
80,769.122,0.47213,0.79933,0.62981,0.87102,0.87339,0.87463,0.90564,0.76675,0.87479,0.87578,0.90789,0.72637,0.58089,0.96284,0.70894,0.91995,6.82027e-05,6.82027e-05,6.82027e-05
81,778.53,0.4765,0.79897,0.6336,0.87004,0.89023,0.84537,0.90512,0.76342,0.89166,0.84653,0.90824,0.72722,0.58074,0.96446,0.7028,0.91759,6.5104e-05,6.5104e-05,6.5104e-05
82,788.125,0.47094,0.79295,0.62362,0.86735,0.8647,0.8569,0.90394,0.76429,0.86609,0.85805,0.90706,0.72709,0.58093,0.979,0.70601,0.92287,6.20053e-05,6.20053e-05,6.20053e-05
83,797.82,0.46507,0.77626,0.61529,0.86669,0.87724,0.85821,0.90361,0.76569,0.87425,0.85705,0.90479,0.72341,0.58384,0.98306,0.70994,0.92537,5.89066e-05,5.89066e-05,5.89066e-05
84,807.365,0.46721,0.79939,0.62293,0.87148,0.90681,0.83874,0.90889,0.76945,0.90818,0.8399,0.91098,0.73054,0.5793,0.96946,0.69189,0.91945,5.58079e-05,5.58079e-05,5.58079e-05
85,817.059,0.48041,0.78856,0.63154,0.87354,0.90057,0.83975,0.9095,0.77016,0.90196,0.8409,0.91103,0.73106,0.57068,0.9553,0.67998,0.91328,5.27092e-05,5.27092e-05,5.27092e-05
86,826.703,0.45059,0.7819,0.59477,0.86677,0.90207,0.84379,0.90838,0.771,0.90345,0.84495,0.91119,0.72776,0.57387,0.97319,0.68653,0.91549,4.96105e-05,4.96105e-05,4.96105e-05
87,836.368,0.44979,0.77039,0.58334,0.8616,0.88905,0.86421,0.90961,0.77137,0.89038,0.86537,0.91125,0.72914,0.57713,0.97063,0.68959,0.91653,4.65118e-05,4.65118e-05,4.65118e-05
88,846.03,0.45809,0.76338,0.60747,0.86721,0.88298,0.86285,0.90811,0.76845,0.88428,0.86401,0.91001,0.72478,0.58324,0.97948,0.69103,0.91844,4.34131e-05,4.34131e-05,4.34131e-05
89,855.653,0.46204,0.79365,0.60658,0.86988,0.90259,0.84176,0.90588,0.77044,0.90263,0.84471,0.90888,0.73038,0.56853,0.96396,0.69045,0.91615,4.03144e-05,4.03144e-05,4.03144e-05
90,865.423,0.45279,0.76353,0.59855,0.85916,0.89077,0.85509,0.90849,0.76998,0.89207,0.85625,0.91105,0.72891,0.57171,0.96845,0.68202,0.91516,3.72157e-05,3.72157e-05,3.72157e-05
91,900.983,0.45994,0.7945,0.75025,0.85881,0.85796,0.86518,0.90158,0.76151,0.85891,0.86732,0.90415,0.72394,0.58778,0.99373,0.71614,0.92398,3.4117e-05,3.4117e-05,3.4117e-05
92,909.957,0.42123,0.7341,0.64552,0.84892,0.83549,0.85876,0.89501,0.75183,0.8332,0.85728,0.89503,0.71399,0.58921,1.00596,0.7222,0.92357,3.10183e-05,3.10183e-05,3.10183e-05
93,918.979,0.3914,0.6895,0.58543,0.84348,0.87326,0.81899,0.89383,0.75627,0.87608,0.8213,0.8941,0.71806,0.57974,0.98606,0.73169,0.91869,2.79196e-05,2.79196e-05,2.79196e-05
94,928.059,0.40372,0.71074,0.60341,0.83827,0.89129,0.82649,0.89766,0.75103,0.8942,0.8288,0.89851,0.71256,0.58378,0.99649,0.72951,0.91856,2.48209e-05,2.48209e-05,2.48209e-05
95,937.064,0.39326,0.68354,0.58077,0.83791,0.90078,0.8316,0.90127,0.76078,0.90213,0.83369,0.90185,0.72234,0.5693,0.97546,0.71175,0.91297,2.17222e-05,2.17222e-05,2.17222e-05
96,946.131,0.38979,0.69786,0.57374,0.84079,0.88306,0.85103,0.90342,0.76304,0.88476,0.8519,0.90587,0.72599,0.57007,0.98251,0.70416,0.91313,1.86235e-05,1.86235e-05,1.86235e-05
97,955.294,0.37982,0.67827,0.55981,0.83451,0.8892,0.85411,0.90449,0.7622,0.89064,0.85526,0.90696,0.72913,0.57099,0.98514,0.69813,0.91509,1.55248e-05,1.55248e-05,1.55248e-05
98,964.344,0.38356,0.68421,0.5663,0.83349,0.87815,0.86255,0.90227,0.76135,0.87959,0.86371,0.90583,0.7261,0.57214,0.98391,0.69374,0.91603,1.24261e-05,1.24261e-05,1.24261e-05
99,973.356,0.38697,0.67518,0.56157,0.83662,0.87811,0.86479,0.90339,0.76201,0.87953,0.86595,0.90701,0.72685,0.57288,0.98295,0.6922,0.91637,9.3274e-06,9.3274e-06,9.3274e-06
100,982.422,0.39035,0.68079,0.57956,0.83151,0.87853,0.86123,0.90459,0.76409,0.87996,0.86238,0.90818,0.73143,0.56947,0.98016,0.69204,0.91423,6.2287e-06,6.2287e-06,6.2287e-06
