epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,993.439,0.62784,1.02467,0.97282,0.93153,0.79104,0.78266,0.82895,0.67729,0.7938,0.78497,0.83217,0.63911,0.63084,0.9904,0.80832,0.92528,0.000112285,0.000112285,0.000112285
43,1013.5,0.62566,1.01059,0.96467,0.9333,0.79612,0.78435,0.83065,0.6713,0.79732,0.78558,0.83273,0.63306,0.62729,0.99061,0.79765,0.92757,0.000110414,0.000110414,0.000110414
44,1033.34,0.6045,0.98208,0.93725,0.92207,0.77683,0.80734,0.83335,0.67763,0.77632,0.81194,0.83657,0.63148,0.6246,0.99363,0.79136,0.91738,0.000108543,0.000108543,0.000108543
45,1053.23,0.61135,1.00857,0.95087,0.92351,0.79976,0.7818,0.83554,0.68271,0.80445,0.78331,0.83869,0.63568,0.63517,0.98722,0.78958,0.92299,0.000106672,0.000106672,0.000106672
46,1073.18,0.61504,0.99737,0.94535,0.92378,0.77994,0.76603,0.83029,0.67652,0.78278,0.76998,0.83227,0.62196,0.62594,1.02233,0.78143,0.91972,0.000104801,0.000104801,0.000104801
47,1092.9,0.59006,0.98028,0.91885,0.92008,0.77325,0.78554,0.83083,0.67703,0.77674,0.78815,0.83181,0.63245,0.6297,0.97174,0.78938,0.92078,0.000102929,0.000102929,0.000102929
48,1113.02,0.606,0.97498,0.90451,0.91451,0.81917,0.77845,0.84629,0.69183,0.82154,0.78175,0.84905,0.64054,0.62091,0.979,0.77516,0.92255,0.000101058,0.000101058,0.000101058
49,1132.95,0.59965,0.98355,0.89315,0.9218,0.80754,0.78275,0.84292,0.6915,0.80881,0.78694,0.84644,0.64345,0.61603,0.97759,0.75415,0.918,9.91872e-05,9.91872e-05,9.91872e-05
50,1153.13,0.58442,0.96747,0.8771,0.91701,0.77961,0.82038,0.84839,0.69112,0.78354,0.82456,0.85197,0.65269,0.61059,0.9607,0.73981,0.91519,9.73161e-05,9.73161e-05,9.73161e-05
51,1173.27,0.58596,0.97613,0.87983,0.91121,0.8065,0.79998,0.85067,0.69883,0.80635,0.80303,0.85247,0.65268,0.60224,0.95142,0.7541,0.90723,9.5445e-05,9.5445e-05,9.5445e-05
52,1193.27,0.58107,0.96898,0.87318,0.91566,0.79681,0.80212,0.85255,0.6957,0.79755,0.80372,0.85516,0.65417,0.61252,0.96444,0.75733,0.92296,9.35739e-05,9.35739e-05,9.35739e-05
53,1213.36,0.59614,0.97667,0.87702,0.91454,0.80417,0.80235,0.85032,0.6919,0.80623,0.80458,0.85264,0.65204,0.61503,0.9692,0.75107,0.9214,9.17028e-05,9.17028e-05,9.17028e-05
54,1233.45,0.58637,0.98481,0.86601,0.91904,0.81513,0.80599,0.84441,0.68689,0.81628,0.80778,0.84661,0.64947,0.6122,0.94752,0.75525,0.91524,8.98317e-05,8.98317e-05,8.98317e-05
55,1253.32,0.57418,0.94384,0.84436,0.9131,0.82465,0.8059,0.85805,0.70013,0.82878,0.80965,0.861,0.65112,0.60564,0.97596,0.72609,0.91193,8.79606e-05,8.79606e-05,8.79606e-05
56,1273.19,0.58266,0.95996,0.84154,0.90543,0.82425,0.8114,0.85525,0.69993,0.82554,0.81451,0.85933,0.65895,0.59763,0.93923,0.73638,0.91097,8.60895e-05,8.60895e-05,8.60895e-05
57,1293.22,0.59253,0.96297,0.85231,0.91449,0.82184,0.80911,0.85032,0.69385,0.8238,0.81114,0.8538,0.6505,0.61366,0.95332,0.73703,0.91706,8.42184e-05,8.42184e-05,8.42184e-05
58,1313.24,0.57144,0.94458,0.83785,0.90794,0.81165,0.8003,0.84798,0.70061,0.8032,0.80787,0.85045,0.65108,0.59367,0.93862,0.73885,0.9084,8.23473e-05,8.23473e-05,8.23473e-05
59,1333.53,0.57595,0.94382,0.81441,0.90748,0.84618,0.79896,0.86559,0.70943,0.84744,0.80013,0.86749,0.65976,0.6008,0.98041,0.72308,0.90848,8.04762e-05,8.04762e-05,8.04762e-05
60,1353.39,0.561,0.93185,0.80894,0.90161,0.81889,0.82126,0.86177,0.7136,0.81984,0.82444,0.86349,0.67005,0.59699,0.94345,0.70349,0.90993,7.86051e-05,7.86051e-05,7.86051e-05
61,1373.31,0.56156,0.9318,0.80371,0.90765,0.81834,0.80757,0.85556,0.70151,0.82068,0.8113,0.8577,0.65151,0.60413,0.95791,0.72284,0.91412,7.6734e-05,7.6734e-05,7.6734e-05
62,1393.35,0.57131,0.93456,0.81873,0.90837,0.81265,0.82531,0.86429,0.71317,0.81533,0.82747,0.86713,0.66,0.59175,0.934,0.71681,0.90598,7.48629e-05,7.48629e-05,7.48629e-05
63,1413.37,0.55229,0.91708,0.7834,0.8995,0.83289,0.81576,0.86334,0.71234,0.83512,0.81654,0.86491,0.66359,0.59271,0.93612,0.71486,0.90712,7.29918e-05,7.29918e-05,7.29918e-05
64,1433.4,0.5601,0.93595,0.79107,0.90637,0.81274,0.83739,0.86512,0.71715,0.81429,0.83901,0.86764,0.66325,0.58687,0.93162,0.70531,0.90187,7.11207e-05,7.11207e-05,7.11207e-05
65,1453.37,0.55299,0.92992,0.78482,0.90273,0.81842,0.83008,0.86406,0.71606,0.80914,0.84424,0.86674,0.66079,0.58796,0.94249,0.68582,0.90311,6.92496e-05,6.92496e-05,6.92496e-05
66,1473.53,0.56869,0.93388,0.80514,0.90251,0.82952,0.81287,0.86791,0.71603,0.82836,0.81726,0.87013,0.66799,0.59152,0.93868,0.69829,0.90441,6.73785e-05,6.73785e-05,6.73785e-05
67,1493.42,0.54518,0.91107,0.78398,0.90343,0.83988,0.81334,0.87213,0.72405,0.84112,0.8145,0.87411,0.67202,0.5817,0.93662,0.69301,0.90127,6.55074e-05,6.55074e-05,6.55074e-05
68,1513.33,0.55155,0.92439,0.79004,0.89969,0.85968,0.7961,0.87143,0.72237,0.86254,0.79304,0.87072,0.66545,0.58673,0.93287,0.68061,0.9061,6.36363e-05,6.36363e-05,6.36363e-05
69,1533.35,0.55584,0.92694,0.78554,0.89738,0.84676,0.81254,0.86681,0.72588,0.84984,0.81921,0.87683,0.67763,0.58416,0.92715,0.67762,0.90534,6.17652e-05,6.17652e-05,6.17652e-05
70,1553.46,0.55215,0.92661,0.77419,0.90244,0.81266,0.83885,0.86012,0.71578,0.81702,0.84397,0.86706,0.661,0.59322,0.96076,0.68901,0.90837,5.98941e-05,5.98941e-05,5.98941e-05
71,1573.53,0.54393,0.90034,0.7687,0.89511,0.82554,0.84143,0.87502,0.72869,0.82569,0.84176,0.87645,0.67693,0.57271,0.92207,0.6753,0.90115,5.8023e-05,5.8023e-05,5.8023e-05
72,1593.32,0.5456,0.91938,0.76215,0.89738,0.83518,0.82472,0.87619,0.72758,0.83741,0.82599,0.87868,0.67273,0.57898,0.93987,0.66997,0.89926,5.61519e-05,5.61519e-05,5.61519e-05
73,1613.4,0.53877,0.91044,0.76811,0.89799,0.83184,0.83276,0.87502,0.72511,0.83103,0.83352,0.87676,0.67122,0.57641,0.94198,0.67144,0.90144,5.42808e-05,5.42808e-05,5.42808e-05
74,1633.68,0.56031,0.92506,0.77317,0.90706,0.84724,0.8235,0.88055,0.73099,0.84417,0.82633,0.88242,0.67323,0.58063,0.93841,0.67697,0.90226,5.24097e-05,5.24097e-05,5.24097e-05
75,1653.94,0.54224,0.8985,0.74778,0.89648,0.84914,0.833,0.8799,0.73323,0.85078,0.83463,0.88299,0.67997,0.57411,0.9363,0.66419,0.89987,5.05386e-05,5.05386e-05,5.05386e-05
76,1673.86,0.53669,0.89893,0.74829,0.88874,0.8617,0.81699,0.88067,0.73165,0.84774,0.83453,0.88218,0.67994,0.57692,0.93214,0.66461,0.90409,4.86675e-05,4.86675e-05,4.86675e-05
77,1693.83,0.54831,0.92143,0.75625,0.9061,0.86476,0.81768,0.87576,0.72887,0.86594,0.82081,0.87954,0.67934,0.58086,0.93312,0.66646,0.90588,4.67964e-05,4.67964e-05,4.67964e-05
78,1713.89,0.51893,0.87514,0.73829,0.89466,0.84755,0.82174,0.88181,0.73091,0.83388,0.84021,0.88314,0.68399,0.57495,0.92698,0.65743,0.90448,4.49253e-05,4.49253e-05,4.49253e-05
79,1734.01,0.53227,0.91066,0.73585,0.89196,0.83742,0.83455,0.88055,0.73215,0.83994,0.83798,0.88234,0.68124,0.57715,0.94447,0.66527,0.90042,4.30542e-05,4.30542e-05,4.30542e-05
80,1753.85,0.53476,0.89948,0.73861,0.89498,0.85241,0.82883,0.87623,0.72694,0.85248,0.82937,0.87776,0.68094,0.57598,0.9352,0.65764,0.90177,4.11831e-05,4.11831e-05,4.11831e-05
81,1773.86,0.53446,0.90285,0.73976,0.89607,0.85327,0.82685,0.87604,0.73032,0.85302,0.82934,0.87791,0.68073,0.57833,0.91165,0.66444,0.90391,3.9312e-05,3.9312e-05,3.9312e-05
82,1793.81,0.52357,0.88265,0.72185,0.88934,0.85302,0.83032,0.87757,0.73463,0.85548,0.83164,0.87907,0.67982,0.56917,0.92242,0.66489,0.89882,3.74409e-05,3.74409e-05,3.74409e-05
83,1813.8,0.53798,0.89608,0.73655,0.89844,0.85931,0.8258,0.88272,0.73483,0.85989,0.8255,0.88491,0.68175,0.57265,0.92404,0.662,0.89974,3.55698e-05,3.55698e-05,3.55698e-05
84,1833.84,0.52802,0.87286,0.73891,0.89174,0.85364,0.84494,0.88289,0.74076,0.85747,0.84726,0.88595,0.69031,0.56668,0.91702,0.65679,0.90058,3.36987e-05,3.36987e-05,3.36987e-05
85,1854.43,0.53187,0.87747,0.72498,0.8884,0.85637,0.83215,0.88061,0.73641,0.85581,0.83186,0.88016,0.68341,0.5741,0.92045,0.65397,0.9011,3.18276e-05,3.18276e-05,3.18276e-05
86,1874.71,0.51986,0.88743,0.72178,0.89479,0.85417,0.83529,0.88364,0.73942,0.85443,0.83902,0.88489,0.68882,0.56863,0.92117,0.64948,0.89965,2.99565e-05,2.99565e-05,2.99565e-05
87,1894.6,0.52971,0.88692,0.72887,0.89336,0.85895,0.82658,0.88061,0.73413,0.8564,0.82691,0.88086,0.68205,0.56228,0.92539,0.65211,0.8992,2.80854e-05,2.80854e-05,2.80854e-05
88,1914.33,0.52095,0.8804,0.71182,0.89295,0.84486,0.84563,0.88646,0.74015,0.84383,0.84639,0.88774,0.68794,0.56629,0.91687,0.64835,0.8991,2.62143e-05,2.62143e-05,2.62143e-05
89,1934.55,0.51734,0.88276,0.7129,0.89036,0.85331,0.84776,0.88822,0.74299,0.85588,0.85,0.89089,0.69144,0.56162,0.91831,0.64338,0.89665,2.43432e-05,2.43432e-05,2.43432e-05
90,1954.89,0.52138,0.89857,0.71494,0.89001,0.86166,0.83949,0.88637,0.73991,0.85868,0.8436,0.88781,0.69175,0.5642,0.91214,0.6469,0.89658,2.24721e-05,2.24721e-05,2.24721e-05
91,2013.6,0.51724,0.88936,0.83585,0.89828,0.82396,0.83507,0.86822,0.71728,0.8248,0.83548,0.86936,0.66486,0.59315,0.98838,0.69384,0.91259,2.0601e-05,2.0601e-05,2.0601e-05
92,2032.92,0.47979,0.82078,0.72082,0.88039,0.82243,0.84094,0.87146,0.71842,0.82347,0.84203,0.87242,0.66695,0.58655,0.97432,0.67993,0.90814,1.87299e-05,1.87299e-05,1.87299e-05
93,2052.06,0.47575,0.81823,0.70881,0.8733,0.82282,0.84471,0.87678,0.72129,0.82321,0.84517,0.8784,0.67065,0.58303,0.96545,0.66572,0.90795,1.68588e-05,1.68588e-05,1.68588e-05
94,2071.65,0.46066,0.78482,0.68414,0.86658,0.81722,0.85933,0.88257,0.73145,0.81761,0.85978,0.88469,0.67908,0.57286,0.95751,0.6522,0.90531,1.49877e-05,1.49877e-05,1.49877e-05
95,2090.84,0.46438,0.7858,0.67805,0.86522,0.83584,0.84529,0.88358,0.73175,0.83626,0.84484,0.88443,0.67796,0.5743,0.96302,0.65327,0.90653,1.31166e-05,1.31166e-05,1.31166e-05
96,2110.09,0.45208,0.77774,0.67022,0.86166,0.82627,0.85405,0.88351,0.73259,0.82688,0.85099,0.88431,0.67664,0.5723,0.96096,0.65108,0.90557,1.12455e-05,1.12455e-05,1.12455e-05
97,2129.49,0.46147,0.78943,0.68477,0.87129,0.81734,0.86546,0.8851,0.73615,0.81734,0.86546,0.88643,0.67916,0.56982,0.95318,0.6452,0.90481,9.3744e-06,9.3744e-06,9.3744e-06
98,2148.73,0.44804,0.77799,0.66471,0.85612,0.82658,0.85645,0.88428,0.7373,0.83528,0.84693,0.88494,0.67938,0.56988,0.95129,0.64617,0.90425,7.5033e-06,7.5033e-06,7.5033e-06
99,2168.01,0.45787,0.77148,0.6607,0.86741,0.81862,0.8635,0.88429,0.73809,0.8186,0.86207,0.88545,0.67912,0.56859,0.94923,0.64088,0.90367,5.6322e-06,5.6322e-06,5.6322e-06
100,2187.32,0.44515,0.76272,0.65198,0.86177,0.83932,0.83972,0.88495,0.73863,0.83971,0.84018,0.88635,0.68064,0.56896,0.94737,0.64278,0.90337,3.7611e-06,3.7611e-06,3.7611e-06
