epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,595.959,0.63624,1.01189,1.06733,0.93632,0.74583,0.70549,0.74813,0.6076,0.74871,0.71004,0.75009,0.56752,0.68494,1.15122,0.91988,0.94428,0.000133075,0.000133075,0.000133075
33,614.767,0.64164,1.0247,1.07679,0.92981,0.73293,0.70347,0.7552,0.6098,0.73355,0.70428,0.75522,0.56442,0.68505,1.14495,0.93977,0.93923,0.000131174,0.000131174,0.000131174
34,633.606,0.63467,1.0093,1.06866,0.93394,0.70018,0.72749,0.75721,0.61235,0.70769,0.73294,0.75875,0.56243,0.68701,1.15984,0.90209,0.94347,0.000129274,0.000129274,0.000129274
35,652.327,0.61989,0.99116,1.03377,0.92174,0.766,0.70216,0.76348,0.62044,0.76773,0.7028,0.76395,0.57364,0.67636,1.16809,0.88676,0.93687,0.000127373,0.000127373,0.000127373
36,670.835,0.608,0.97707,0.99872,0.91996,0.72063,0.73169,0.76535,0.61853,0.71954,0.73247,0.76293,0.57615,0.67189,1.13463,0.88649,0.93084,0.000125472,0.000125472,0.000125472
37,689.364,0.62267,0.99687,1.01129,0.92659,0.75608,0.73117,0.77328,0.63166,0.75826,0.73406,0.77382,0.58289,0.65844,1.13732,0.86504,0.92964,0.000123571,0.000123571,0.000123571
38,708.188,0.61812,0.99778,0.98602,0.92136,0.74772,0.74662,0.78065,0.63632,0.74653,0.75478,0.78016,0.59229,0.66596,1.1609,0.87246,0.92489,0.00012167,0.00012167,0.00012167
39,726.738,0.61491,0.96874,0.98418,0.92079,0.76915,0.71048,0.77123,0.62906,0.77409,0.71521,0.77569,0.58294,0.66055,1.15158,0.89125,0.92853,0.00011977,0.00011977,0.00011977
40,745.131,0.60618,0.99183,0.97095,0.91475,0.75758,0.71008,0.77858,0.63923,0.76345,0.71688,0.78301,0.59143,0.66897,1.12941,0.85918,0.92153,0.000117869,0.000117869,0.000117869
41,763.679,0.6179,0.98009,0.96423,0.91791,0.79887,0.69251,0.77087,0.62848,0.80042,0.69345,0.77153,0.58363,0.6701,1.13803,0.87078,0.92846,0.000115968,0.000115968,0.000115968
42,782.297,0.60258,0.98365,0.93449,0.91338,0.76331,0.74822,0.78874,0.64499,0.76423,0.74912,0.79053,0.59893,0.65921,1.13037,0.828,0.92559,0.000114067,0.000114067,0.000114067
43,801.108,0.60129,0.96611,0.95117,0.91742,0.808,0.71894,0.79388,0.65104,0.80894,0.71874,0.79398,0.60348,0.65662,1.12483,0.828,0.91489,0.000112166,0.000112166,0.000112166
44,820.028,0.59297,0.95789,0.92555,0.90941,0.77519,0.72939,0.79507,0.64412,0.77513,0.73622,0.79764,0.58952,0.65902,1.14499,0.81293,0.92223,0.000110266,0.000110266,0.000110266
45,838.518,0.58533,0.9553,0.90949,0.91016,0.76917,0.72252,0.77933,0.64386,0.77026,0.7248,0.78214,0.59495,0.64139,1.12317,0.83936,0.92267,0.000108365,0.000108365,0.000108365
46,857.226,0.587,0.96535,0.89952,0.90727,0.82982,0.69264,0.79771,0.65674,0.80858,0.71626,0.80123,0.60609,0.63907,1.09886,0.80818,0.91717,0.000106464,0.000106464,0.000106464
47,875.807,0.57994,0.94371,0.89828,0.91167,0.76015,0.75933,0.79286,0.65001,0.76555,0.76225,0.79589,0.59885,0.64144,1.0936,0.80199,0.91426,0.000104563,0.000104563,0.000104563
48,894.504,0.57816,0.94367,0.88123,0.90139,0.83941,0.72772,0.80977,0.66534,0.83962,0.7285,0.81187,0.61218,0.63446,1.12296,0.79126,0.91756,0.000102662,0.000102662,0.000102662
49,913.073,0.58411,0.95241,0.878,0.90566,0.79666,0.75387,0.80282,0.657,0.80189,0.75646,0.80153,0.59639,0.64458,1.13364,0.80862,0.91863,0.000100762,0.000100762,0.000100762
50,930.905,0.55872,0.91368,0.86465,0.90018,0.79185,0.73963,0.80634,0.66904,0.79671,0.74151,0.80648,0.61678,0.63144,1.09325,0.79287,0.91244,9.88608e-05,9.88608e-05,9.88608e-05
51,949.286,0.56454,0.93647,0.86276,0.89682,0.83063,0.72332,0.8094,0.66824,0.82951,0.72266,0.8088,0.61315,0.61749,1.1253,0.78511,0.90107,9.696e-05,9.696e-05,9.696e-05
52,968.05,0.56815,0.93794,0.84956,0.90293,0.78604,0.76444,0.8097,0.67112,0.79244,0.76924,0.81102,0.61644,0.62702,1.11713,0.78783,0.90829,9.50592e-05,9.50592e-05,9.50592e-05
53,986.98,0.5641,0.93042,0.84766,0.90111,0.79756,0.76676,0.81809,0.67297,0.79961,0.76857,0.81819,0.61717,0.62818,1.1002,0.77189,0.90767,9.31584e-05,9.31584e-05,9.31584e-05
54,1004.98,0.56391,0.93077,0.8439,0.89834,0.81686,0.762,0.81707,0.67684,0.81901,0.76544,0.81884,0.62164,0.62141,1.11711,0.76342,0.90406,9.12576e-05,9.12576e-05,9.12576e-05
55,1023.02,0.55525,0.89605,0.8199,0.90061,0.79085,0.77187,0.81676,0.67632,0.79551,0.77507,0.81642,0.61887,0.61157,1.11451,0.76129,0.90248,8.93568e-05,8.93568e-05,8.93568e-05
56,1041.87,0.56281,0.91469,0.82186,0.89639,0.81023,0.75847,0.81665,0.67515,0.8147,0.76235,0.81853,0.62107,0.61295,1.09732,0.75995,0.90163,8.7456e-05,8.7456e-05,8.7456e-05
57,1060.92,0.55805,0.91185,0.82682,0.89491,0.81223,0.76706,0.81909,0.67833,0.81728,0.77116,0.81936,0.61747,0.61573,1.10153,0.75643,0.8975,8.55552e-05,8.55552e-05,8.55552e-05
58,1079.3,0.55288,0.91787,0.81778,0.89636,0.8251,0.75086,0.81821,0.67614,0.82715,0.75727,0.81865,0.61615,0.62636,1.10741,0.75198,0.90075,8.36544e-05,8.36544e-05,8.36544e-05
59,1097.32,0.55133,0.90809,0.79458,0.89566,0.81467,0.77125,0.82035,0.67825,0.81746,0.77234,0.82186,0.62341,0.62106,1.10305,0.75373,0.90024,8.17536e-05,8.17536e-05,8.17536e-05
60,1115.52,0.55383,0.90875,0.80386,0.89275,0.81908,0.76921,0.82161,0.67983,0.81947,0.76976,0.82053,0.62588,0.61527,1.10154,0.74836,0.90296,7.98528e-05,7.98528e-05,7.98528e-05
61,1134.11,0.5497,0.89007,0.80315,0.89767,0.82782,0.75952,0.81981,0.68617,0.82925,0.76209,0.82103,0.62751,0.61235,1.10869,0.75378,0.90134,7.7952e-05,7.7952e-05,7.7952e-05
62,1152.8,0.55728,0.89686,0.80709,0.89719,0.78709,0.78303,0.82348,0.68278,0.79204,0.78676,0.82386,0.62365,0.61617,1.09941,0.76194,0.90519,7.60512e-05,7.60512e-05,7.60512e-05
63,1171.05,0.53839,0.892,0.77453,0.89068,0.8331,0.78441,0.82847,0.68861,0.83718,0.78911,0.82927,0.63666,0.60804,1.10272,0.72318,0.89664,7.41504e-05,7.41504e-05,7.41504e-05
64,1189.62,0.53502,0.86941,0.76399,0.88742,0.80496,0.78691,0.8275,0.69339,0.80925,0.78915,0.82937,0.63751,0.60297,1.09184,0.73134,0.89435,7.22496e-05,7.22496e-05,7.22496e-05
65,1208.15,0.54179,0.89045,0.76947,0.89046,0.81539,0.78199,0.83364,0.69362,0.82051,0.78613,0.83252,0.63529,0.60185,1.09297,0.738,0.89054,7.03488e-05,7.03488e-05,7.03488e-05
66,1226.15,0.54309,0.89581,0.78329,0.89011,0.82173,0.77484,0.8295,0.69124,0.82454,0.7776,0.83141,0.63447,0.59773,1.08562,0.7248,0.8926,6.8448e-05,6.8448e-05,6.8448e-05
67,1243.99,0.54071,0.88386,0.76827,0.89356,0.8549,0.74018,0.83121,0.69551,0.85807,0.74167,0.83329,0.63579,0.59874,1.0829,0.71807,0.89641,6.65472e-05,6.65472e-05,6.65472e-05
68,1262.47,0.53477,0.8984,0.75557,0.88998,0.8032,0.77785,0.82279,0.68821,0.80747,0.78099,0.82425,0.63384,0.60481,1.08016,0.73518,0.89765,6.46464e-05,6.46464e-05,6.46464e-05
69,1281.3,0.53879,0.89113,0.75453,0.88803,0.83377,0.76637,0.82824,0.69025,0.83771,0.76947,0.82705,0.6355,0.60141,1.08884,0.72975,0.89672,6.27456e-05,6.27456e-05,6.27456e-05
70,1300.11,0.53835,0.88938,0.76947,0.88695,0.84169,0.75734,0.82795,0.68792,0.84668,0.76142,0.82885,0.63167,0.60752,1.08142,0.72356,0.89416,6.08448e-05,6.08448e-05,6.08448e-05
71,1318.6,0.52553,0.87325,0.73866,0.8848,0.83994,0.75457,0.83059,0.69197,0.84513,0.75777,0.83235,0.63625,0.60539,1.09818,0.72307,0.89479,5.8944e-05,5.8944e-05,5.8944e-05
72,1337.18,0.52144,0.87563,0.73467,0.88369,0.83618,0.77197,0.83218,0.69625,0.84023,0.77541,0.83425,0.63543,0.60017,1.10089,0.71786,0.89362,5.70432e-05,5.70432e-05,5.70432e-05
73,1355.73,0.51874,0.84986,0.74143,0.8855,0.84753,0.76882,0.83378,0.69732,0.85111,0.77262,0.83555,0.63616,0.60211,1.09115,0.71955,0.89412,5.51424e-05,5.51424e-05,5.51424e-05
74,1374.33,0.52603,0.86981,0.7482,0.88946,0.80473,0.79414,0.83217,0.69439,0.80763,0.80101,0.83524,0.63822,0.59742,1.08315,0.71476,0.88728,5.32416e-05,5.32416e-05,5.32416e-05
75,1392.53,0.52617,0.87367,0.74259,0.88662,0.84748,0.77762,0.83581,0.7015,0.84831,0.78048,0.83609,0.64413,0.59802,1.09127,0.70536,0.89495,5.13408e-05,5.13408e-05,5.13408e-05
76,1411.18,0.52291,0.85968,0.72428,0.88042,0.8602,0.7767,0.84026,0.704,0.86083,0.78078,0.84009,0.64371,0.59414,1.08717,0.70412,0.89109,4.944e-05,4.944e-05,4.944e-05
77,1429.72,0.51742,0.86116,0.72164,0.88388,0.81985,0.78897,0.83328,0.69707,0.82641,0.7924,0.83396,0.64344,0.59952,1.0932,0.70815,0.89147,4.75392e-05,4.75392e-05,4.75392e-05
78,1448.21,0.51565,0.85567,0.71041,0.88093,0.8421,0.7733,0.83595,0.69932,0.84542,0.77551,0.83658,0.64082,0.59396,1.08946,0.70967,0.88968,4.56384e-05,4.56384e-05,4.56384e-05
79,1466.84,0.51915,0.85358,0.72203,0.87864,0.84643,0.77578,0.83752,0.70473,0.84946,0.77776,0.83861,0.64802,0.59157,1.08179,0.69774,0.8866,4.37376e-05,4.37376e-05,4.37376e-05
80,1485.49,0.51599,0.85242,0.7156,0.87801,0.85095,0.77419,0.83749,0.70466,0.85359,0.7767,0.8383,0.64774,0.59176,1.07476,0.69785,0.88689,4.18368e-05,4.18368e-05,4.18368e-05
81,1504.01,0.4996,0.84989,0.69895,0.87444,0.83991,0.7842,0.83639,0.70096,0.84435,0.7842,0.8373,0.64633,0.59121,1.08159,0.69652,0.88716,3.9936e-05,3.9936e-05,3.9936e-05
82,1522.69,0.51461,0.87018,0.71197,0.88155,0.83903,0.79066,0.83793,0.70415,0.84333,0.79382,0.83933,0.64736,0.59013,1.08744,0.69445,0.88775,3.80352e-05,3.80352e-05,3.80352e-05
83,1541.48,0.51172,0.85098,0.7099,0.88191,0.83488,0.78395,0.83759,0.70222,0.83762,0.78615,0.83827,0.64088,0.59241,1.08714,0.68903,0.88845,3.61344e-05,3.61344e-05,3.61344e-05
84,1560.14,0.50655,0.86021,0.70309,0.87812,0.83243,0.79644,0.83881,0.70262,0.83543,0.798,0.83953,0.64501,0.58799,1.0752,0.68923,0.88575,3.42336e-05,3.42336e-05,3.42336e-05
85,1578.73,0.51209,0.86559,0.70672,0.87881,0.83156,0.80315,0.84475,0.70623,0.83413,0.8043,0.84522,0.64835,0.58959,1.08497,0.68536,0.88628,3.23328e-05,3.23328e-05,3.23328e-05
86,1597.16,0.48915,0.83281,0.69471,0.87701,0.83146,0.78616,0.84068,0.7073,0.83472,0.78837,0.84103,0.64515,0.58794,1.07362,0.68337,0.88812,3.0432e-05,3.0432e-05,3.0432e-05
87,1615.71,0.51614,0.85968,0.70519,0.88011,0.84184,0.79961,0.84831,0.71226,0.84503,0.80149,0.84917,0.65099,0.5886,1.08198,0.67708,0.88976,2.85312e-05,2.85312e-05,2.85312e-05
88,1634.34,0.4937,0.83623,0.68803,0.87684,0.8083,0.81266,0.84409,0.70804,0.81136,0.81486,0.84413,0.64731,0.58586,1.09001,0.67768,0.88648,2.66304e-05,2.66304e-05,2.66304e-05
89,1652.98,0.49932,0.85657,0.68614,0.87563,0.83711,0.79067,0.8454,0.70844,0.84043,0.79288,0.84529,0.64915,0.58918,1.09009,0.68064,0.88957,2.47296e-05,2.47296e-05,2.47296e-05
90,1671.48,0.49551,0.84213,0.69252,0.87762,0.83755,0.78453,0.84467,0.70951,0.84481,0.78413,0.84588,0.65077,0.58607,1.07933,0.6819,0.88755,2.28288e-05,2.28288e-05,2.28288e-05
91,1713.96,0.5012,0.85189,0.80706,0.87792,0.83598,0.75963,0.82776,0.68444,0.8394,0.76212,0.82736,0.63565,0.61026,1.12544,0.71605,0.89878,2.0928e-05,2.0928e-05,2.0928e-05
92,1731.03,0.46498,0.78726,0.70079,0.85787,0.84913,0.74864,0.83465,0.69181,0.85259,0.75134,0.83425,0.63683,0.60605,1.11637,0.70805,0.89653,1.90272e-05,1.90272e-05,1.90272e-05
93,1748.18,0.45302,0.77757,0.67832,0.85959,0.84796,0.76677,0.83296,0.69294,0.85192,0.77027,0.83512,0.63799,0.6027,1.10759,0.70055,0.89398,1.71264e-05,1.71264e-05,1.71264e-05
94,1765.76,0.43638,0.75004,0.65836,0.84885,0.86132,0.77294,0.8389,0.69468,0.86387,0.77529,0.838,0.64073,0.59604,1.10469,0.69351,0.89227,1.52256e-05,1.52256e-05,1.52256e-05
95,1783.56,0.44761,0.75612,0.65516,0.85414,0.83662,0.78513,0.84013,0.69818,0.83973,0.78733,0.83968,0.64408,0.59715,1.09807,0.69262,0.88995,1.33248e-05,1.33248e-05,1.33248e-05
96,1801.01,0.4302,0.73536,0.63736,0.85071,0.84116,0.78457,0.84069,0.69808,0.844,0.78698,0.83997,0.64224,0.59621,1.09947,0.68636,0.89038,1.1424e-05,1.1424e-05,1.1424e-05
97,1818.47,0.43142,0.74378,0.64375,0.84809,0.85131,0.77729,0.84247,0.701,0.85411,0.77979,0.84246,0.64728,0.59452,1.09393,0.68038,0.89076,9.5232e-06,9.5232e-06,9.5232e-06
98,1835.85,0.44197,0.75613,0.64616,0.84858,0.84636,0.786,0.84231,0.70227,0.84177,0.79351,0.84276,0.64447,0.59205,1.09799,0.68009,0.88968,7.6224e-06,7.6224e-06,7.6224e-06
99,1853.66,0.43699,0.74145,0.63785,0.85257,0.85135,0.78337,0.84309,0.70361,0.85234,0.78682,0.84314,0.64644,0.59116,1.09477,0.67915,0.88903,5.7216e-06,5.7216e-06,5.7216e-06
100,1871.32,0.42435,0.72785,0.63452,0.84385,0.85609,0.77673,0.84173,0.70242,0.85772,0.7796,0.84186,0.64462,0.59035,1.09363,0.68022,0.8886,3.8208e-06,3.8208e-06,3.8208e-06
